Date,Time (UTC),Active Power L1 (W),
6/8/2022,14:47:55:398,14.29601955,
6/8/2022,14:48:55:398,14.20149231,
6/8/2022,14:49:55:398,14.1803484,
6/8/2022,14:50:55:398,14.2027359,
6/8/2022,14:51:55:398,14.09577084,
6/8/2022,14:52:55:398,14.40049744,
6/8/2022,14:53:55:398,13.9303484,
6/8/2022,14:54:55:398,14.01243782,
6/8/2022,14:55:55:398,14.15422916,
6/8/2022,14:56:55:398,14.36940289,
6/8/2022,14:57:55:398,14.13184071,
6/8/2022,14:58:55:398,14.45149231,
6/8/2022,14:58:55:532,156.4042358,
6/8/2022,14:58:55:582,972.3830566,
6/8/2022,14:58:55:632,1372.636841,
6/8/2022,14:58:55:682,1430.62561,
6/8/2022,14:58:55:732,1342.217651,
6/8/2022,14:58:55:782,1086.7052,
6/8/2022,14:58:55:832,888.2114258,
6/8/2022,14:58:55:882,831.0646973,
6/8/2022,14:58:55:932,823.3258667,
6/8/2022,14:58:55:982,822.9937744,
6/8/2022,14:58:57:682,153.3793488,
6/8/2022,14:58:57:732,153.2748718,
6/8/2022,14:58:57:782,153.0447693,
6/8/2022,14:58:57:832,153.1741333,
6/8/2022,14:58:57:882,153.1778564,
6/8/2022,14:58:57:932,153.2972565,
6/8/2022,14:58:57:982,152.7599487,
6/8/2022,14:58:58:032,152.8258667,
6/8/2022,14:58:58:082,152.3221436,
6/8/2022,14:58:58:132,152.2860718,
6/8/2022,14:58:58:182,152.146759,
6/8/2022,14:58:58:232,152.2947693,
6/8/2022,14:58:58:282,152.2151794,
6/8/2022,14:58:58:332,152.276123,
6/8/2022,14:58:58:382,152.1616974,
6/8/2022,14:58:58:432,152.2338257,
6/8/2022,14:58:58:482,151.9701538,
6/8/2022,14:58:58:532,152.4054718,
6/8/2022,14:59:58:532,162.3383026,
6/8/2022,15:00:58:532,154.7263641,
6/8/2022,15:01:58:532,154.1057281,
6/8/2022,15:02:58:532,153.8992462,
6/8/2022,15:03:58:532,154.0634308,
6/8/2022,15:04:58:532,154.9154205,
6/8/2022,15:05:58:532,154.1169128,
6/8/2022,15:06:58:532,153.3333282,
6/8/2022,15:07:58:532,151.6430359,
6/8/2022,15:08:58:532,150.4427795,
6/8/2022,15:09:58:532,149.0485077,
6/8/2022,15:10:58:532,148.0945282,
6/8/2022,15:11:58:532,147.0907898,
6/8/2022,15:12:58:532,146.6330872,
6/8/2022,15:13:58:532,145.9166718,
6/8/2022,15:14:58:532,144.6716461,
6/8/2022,15:15:58:532,143.5037384,
6/8/2022,15:16:58:532,140.8855743,
6/8/2022,15:17:58:532,138.8482513,
6/8/2022,15:18:58:532,137.4602051,
6/8/2022,15:19:58:533,136.1131897,
6/8/2022,15:20:58:532,135.8718872,
6/8/2022,15:21:58:532,134.5348206,
6/8/2022,15:22:58:532,134.2002563,
6/8/2022,15:23:58:532,133.461441,
6/8/2022,15:24:58:532,133.1492462,
6/8/2022,15:25:58:532,132.6940308,
6/8/2022,15:26:58:532,131.8233795,
6/8/2022,15:27:58:532,132.2960205,
6/8/2022,15:28:58:532,132.3358154,
6/8/2022,15:29:58:532,131.8768616,
6/8/2022,15:30:58:532,130.9402924,
6/8/2022,15:31:58:532,131.2089539,
6/8/2022,15:32:58:532,131.1194,
6/8/2022,15:33:58:532,130.6604462,
6/8/2022,15:34:58:532,129.8644257,
6/8/2022,15:35:58:532,129.6293488,
6/8/2022,15:36:58:532,129.1616974,
6/8/2022,15:37:58:532,129.2325897,
6/8/2022,15:38:58:532,128.4763641,
6/8/2022,15:39:58:532,128.0410461,
6/8/2022,15:40:58:532,127.6467667,
6/8/2022,15:41:58:532,128.1057281,
6/8/2022,15:42:58:532,127.6281128,
6/8/2022,15:43:58:532,127.3781128,
6/8/2022,15:44:58:532,126.8644257,
6/8/2022,15:45:58:532,126.5970154,
6/8/2022,15:46:58:532,126.743782,
6/8/2022,15:47:58:532,126.6019897,
6/8/2022,15:48:58:533,126.5099487,
6/8/2022,15:49:58:532,126.4029846,
6/8/2022,15:50:58:532,126.0472641,
6/8/2022,15:51:58:532,125.7922897,
6/8/2022,15:52:58:532,125.7736282,
6/8/2022,15:53:58:532,125.9216385,
6/8/2022,15:54:58:532,125.4490051,
6/8/2022,15:55:55:925,125.5646744,
6/8/2022,15:56:55:925,125.0534821,
6/8/2022,15:57:43:328,24.58706474,
6/8/2022,15:57:43:378,16.52114487,
6/8/2022,15:57:43:428,14.92288589,
6/8/2022,15:57:43:478,14.8208952,
6/8/2022,15:57:43:528,14.66044807,
6/8/2022,15:57:43:578,14.60447788,
6/8/2022,15:57:43:628,14.55970192,
6/8/2022,15:57:43:678,14.36069679,
6/8/2022,15:57:43:728,14.32213974,
6/8/2022,15:57:43:778,14.235075,
6/8/2022,15:57:43:828,14.3756218,
6/8/2022,15:57:43:878,14.53980064,
6/8/2022,15:57:43:928,14.53233814,
6/8/2022,15:57:43:978,14.65671635,
6/8/2022,15:57:44:028,14.66542244,
6/8/2022,15:57:44:078,14.71517372,
6/8/2022,15:57:44:128,14.66169167,
6/8/2022,15:57:44:178,14.67288589,
6/8/2022,15:57:44:228,14.8047266,
6/8/2022,15:57:44:278,14.86318398,
6/8/2022,15:57:44:328,14.86069679,
6/8/2022,15:57:44:378,14.92661667,
6/8/2022,15:57:44:428,14.83830833,
6/8/2022,15:57:44:478,14.69154263,
6/8/2022,15:57:44:528,14.58582115,
6/8/2022,15:57:44:578,14.47139263,
6/8/2022,15:57:44:628,14.29353237,
6/8/2022,15:57:44:678,14.40547276,
6/8/2022,15:57:44:728,14.34950256,
6/8/2022,15:57:44:778,14.51990032,
6/8/2022,15:57:44:828,14.485075,
6/8/2022,15:57:44:878,14.58084583,
6/8/2022,15:57:44:928,14.68159199,
6/8/2022,15:57:44:978,14.72263718,
6/8/2022,15:57:45:028,14.81467628,
6/8/2022,15:57:45:078,14.77611923,
6/8/2022,15:57:45:128,14.89801025,
6/8/2022,15:57:45:178,14.78855705,
6/8/2022,15:57:45:228,14.82835865,
6/8/2022,15:57:45:278,14.67786026,
6/8/2022,15:57:45:328,14.54228878,
6/8/2022,15:57:45:378,14.5621891,
6/8/2022,15:57:45:428,14.52114391,
6/8/2022,15:57:45:478,14.57462692,
6/8/2022,15:57:45:528,14.3830843,
6/8/2022,15:57:45:578,14.45895481,
6/8/2022,15:57:45:628,14.36815929,
6/8/2022,15:57:45:678,14.40049744,
6/8/2022,15:57:45:728,14.3905468,
6/8/2022,15:57:45:778,14.46517372,
6/8/2022,15:57:45:828,14.56094551,
6/8/2022,15:57:45:878,14.64179134,
6/8/2022,15:57:45:928,14.82835865,
6/8/2022,15:57:45:978,14.87810898,
6/8/2022,15:57:46:028,14.77985096,
6/8/2022,15:57:46:078,14.77736282,
6/8/2022,15:57:46:128,14.75621891,
6/8/2022,15:57:46:178,14.67288589,
6/8/2022,15:57:46:228,14.3208952,
6/8/2022,15:57:46:278,14.38681602,
6/8/2022,15:57:46:328,14.44651699,
6/8/2022,15:58:46:328,14.67661667,
6/8/2022,15:59:46:328,14.77114391,
6/8/2022,16:00:46:328,14.64925385,
6/8/2022,16:01:46:328,14.5696516,
6/8/2022,16:02:46:328,14.89303493,
6/8/2022,16:03:46:328,14.63432789,
6/8/2022,16:04:46:328,14.22761154,
6/8/2022,16:05:46:328,14.31094551,
6/8/2022,16:06:46:328,14.58955193,
6/8/2022,16:07:46:328,14.57338333,
6/8/2022,16:08:46:328,14.57587051,
6/8/2022,16:09:46:328,14.54601955,
6/8/2022,16:10:46:328,14.24502468,
6/8/2022,16:11:46:328,14.58706474,
6/8/2022,16:12:46:328,14.73756218,
6/8/2022,16:13:46:328,14.57960224,
6/8/2022,16:14:46:328,14.44154263,
6/8/2022,16:15:46:328,14.39179134,
6/8/2022,16:16:46:328,14.3047266,
6/8/2022,16:17:46:328,14.66666698,
6/8/2022,16:18:46:328,14.39676571,
6/8/2022,16:19:46:328,14.22014904,
6/8/2022,16:20:46:328,14.40547276,
6/8/2022,16:21:46:328,14.62313461,
6/8/2022,16:22:46:328,14.67412949,
6/8/2022,16:23:46:328,14.71641827,
6/8/2022,16:24:46:328,14.51865673,
6/8/2022,16:25:46:328,14.34701538,
6/8/2022,16:26:46:328,14.41542244,
6/8/2022,16:27:46:328,14.4378109,
6/8/2022,16:28:46:328,14.59825897,
6/8/2022,16:29:46:328,14.29104519,
6/8/2022,16:30:46:328,14.21641827,
6/8/2022,16:31:46:328,14.28606987,
6/8/2022,16:32:46:328,14.18407917,
6/8/2022,16:33:20:064,178.6268616,
6/8/2022,16:33:20:114,1011.155457,
6/8/2022,16:33:20:164,1424.406738,
6/8/2022,16:33:20:214,1451.211426,
6/8/2022,16:33:20:264,1318.202759,
6/8/2022,16:33:20:314,1041.568359,
6/8/2022,16:33:20:364,876.8320923,
6/8/2022,16:33:20:414,839.7985229,
6/8/2022,16:33:20:464,835.2611694,
6/8/2022,16:33:20:514,835.9713745,
6/8/2022,16:33:20:564,836.4241333,
6/8/2022,16:33:20:614,835.0808716,
6/8/2022,16:33:20:664,834.758728,
6/8/2022,16:33:20:714,832.2400513,
6/8/2022,16:33:20:764,828.7052002,
6/8/2022,16:33:20:814,820.4191284,
6/8/2022,16:33:20:864,809.2213745,
6/8/2022,16:33:20:914,791.8631592,
6/8/2022,16:33:20:964,770.0323486,
6/8/2022,16:33:21:014,736.890564,
6/8/2022,16:33:21:064,688.1505127,
6/8/2022,16:33:21:114,604.2375488,
6/8/2022,16:33:21:164,466.407959,
6/8/2022,16:33:21:214,326.6330872,
6/8/2022,16:33:21:264,246.9825897,
6/8/2022,16:33:21:314,210.2126923,
6/8/2022,16:33:21:364,192.0895538,
6/8/2022,16:33:21:414,181.9179077,
6/8/2022,16:33:21:464,174.7425385,
6/8/2022,16:33:21:514,170.2027435,
6/8/2022,16:33:21:564,166.1554718,
6/8/2022,16:33:21:614,163.8594513,
6/8/2022,16:33:21:664,160.9216461,
6/8/2022,16:33:21:714,159.776123,
6/8/2022,16:33:21:764,157.8781128,
6/8/2022,16:33:21:814,157.3718872,
6/8/2022,16:33:21:864,155.8843231,
6/8/2022,16:33:21:914,155.526123,
6/8/2022,16:33:21:964,154.9402924,
6/8/2022,16:33:22:014,154.1218872,
6/8/2022,16:33:22:064,153.7437744,
6/8/2022,16:33:22:114,153.1281128,
6/8/2022,16:33:22:164,153.3743744,
6/8/2022,16:33:22:214,153.0112,
6/8/2022,16:33:22:264,153.0024872,
6/8/2022,16:33:22:314,152.7014923,
6/8/2022,16:33:22:364,152.7674103,
6/8/2022,16:33:22:414,152.2947693,
6/8/2022,16:33:22:464,152.3283539,
6/8/2022,16:33:22:514,152.2064667,
6/8/2022,16:33:22:564,152.565918,
6/8/2022,16:33:22:614,152.3407898,
6/8/2022,16:33:22:664,152.4017487,
6/8/2022,16:33:22:714,152.3059692,
6/8/2022,16:33:22:764,152.2487488,
6/8/2022,16:33:22:814,152.1107025,
6/8/2022,16:33:22:864,152.4577179,
6/8/2022,16:33:22:914,152.473877,
6/8/2022,16:33:22:964,152.5696564,
6/8/2022,16:33:23:014,152.4664154,
6/8/2022,16:33:23:064,152.7375641,
6/8/2022,16:34:23:064,161.8768616,
6/8/2022,16:35:23:064,151.8818359,
6/8/2022,16:36:23:064,151.2064667,
6/8/2022,16:37:23:064,151.8569641,
6/8/2022,16:38:23:064,153.093277,
6/8/2022,16:39:23:064,154.0485077,
6/8/2022,16:40:23:064,153.5671692,
6/8/2022,16:41:23:064,148.6965179,
6/8/2022,16:42:23:064,148.2848206,
6/8/2022,16:43:23:064,147.8544769,
6/8/2022,16:44:23:064,147.5335846,
6/8/2022,16:45:23:064,147.7798462,
6/8/2022,16:46:23:064,149.9626923,
6/8/2022,16:47:23:064,148.4552307,
6/8/2022,16:48:23:064,145.843277,
6/8/2022,16:49:23:064,141.815918,
6/8/2022,16:50:23:064,139.2425385,
6/8/2022,16:51:23:064,138.2960205,
6/8/2022,16:52:23:064,137.3009949,
6/8/2022,16:53:23:064,136.2736359,
6/8/2022,16:54:23:064,135.5945282,
6/8/2022,16:55:23:064,134.6156769,
6/8/2022,16:56:23:064,134.6392975,
6/8/2022,16:57:23:064,134.1666718,
6/8/2022,16:58:23:064,133.1616974,
6/8/2022,16:59:23:065,133.0982513,
6/8/2022,17:00:23:064,133.1480103,
6/8/2022,17:01:23:064,132.8457642,
6/8/2022,17:02:23:064,133.0684052,
6/8/2022,17:03:23:064,133.0559692,
6/8/2022,17:04:23:064,132.473877,
6/8/2022,17:05:23:064,131.8395538,
6/8/2022,17:06:23:064,131.1691589,
6/8/2022,17:07:23:064,131.1554718,
6/8/2022,17:08:23:064,130.5024872,
6/8/2022,17:09:23:064,129.8109436,
6/8/2022,17:10:23:064,129.5236359,
6/8/2022,17:11:23:064,129.685318,
6/8/2022,17:12:23:064,129.0820923,
6/8/2022,17:13:23:064,129.3880615,
6/8/2022,17:14:23:064,128.896759,
6/8/2022,17:15:23:064,128.1990051,
6/8/2022,17:16:23:064,128.6094513,
6/8/2022,17:17:23:064,127.776123,
6/8/2022,17:18:23:064,127.6343307,
6/8/2022,17:19:23:064,127.4950256,
6/8/2022,17:20:23:064,126.7624359,
6/8/2022,17:21:23:064,126.9664154,
6/8/2022,17:22:23:064,126.5534821,
6/8/2022,17:23:23:064,125.6480103,
6/8/2022,17:24:23:064,126.4863205,
6/8/2022,17:25:23:064,125.1679077,
6/8/2022,17:26:23:064,125.4651718,
6/8/2022,17:27:23:064,125.0547256,
6/8/2022,17:28:23:064,125.6169128,
6/8/2022,17:29:23:064,125.1903,
6/8/2022,17:30:23:064,125.2475128,
6/8/2022,17:31:23:064,124.6915436,
6/8/2022,17:32:17:711,24.29477692,
6/8/2022,17:32:17:761,16.22512436,
6/8/2022,17:32:17:811,14.72139263,
6/8/2022,17:32:17:861,14.56716442,
6/8/2022,17:32:17:911,14.64801025,
6/8/2022,17:32:17:961,14.53233814,
6/8/2022,17:32:18:011,14.65547276,
6/8/2022,17:32:18:061,14.43407917,
6/8/2022,17:32:18:111,14.49502468,
6/8/2022,17:32:18:161,14.37810898,
6/8/2022,17:32:18:211,14.41293526,
6/8/2022,17:32:18:261,14.4303484,
6/8/2022,17:32:18:311,14.20024872,
6/8/2022,17:32:18:361,14.39925385,
6/8/2022,17:32:18:411,14.30348301,
6/8/2022,17:32:18:461,14.49751282,
6/8/2022,17:32:18:511,14.30223846,
6/8/2022,17:32:18:561,14.37189102,
6/8/2022,17:32:18:611,14.5621891,
6/8/2022,17:32:18:661,14.64676571,
6/8/2022,17:32:18:711,14.79601955,
6/8/2022,17:32:18:761,14.77985096,
6/8/2022,17:32:18:811,14.75124359,
6/8/2022,17:32:18:861,14.68532372,
6/8/2022,17:32:18:911,14.50124359,
6/8/2022,17:32:18:961,14.45398045,
6/8/2022,17:32:19:011,14.36567211,
6/8/2022,17:32:19:061,14.3830843,
6/8/2022,17:32:19:111,14.39676571,
6/8/2022,17:32:19:161,14.51368141,
6/8/2022,17:32:19:211,14.23383045,
6/8/2022,17:32:19:261,14.09328365,
6/8/2022,17:32:19:311,13.98134327,
6/8/2022,17:32:19:361,14.08955193,
6/8/2022,17:32:19:411,14.18532372,
6/8/2022,17:32:19:461,14.27736282,
6/8/2022,17:32:19:511,14.40671635,
6/8/2022,17:32:19:561,14.45149231,
6/8/2022,17:32:19:611,14.53980064,
6/8/2022,17:32:19:661,14.69402981,
6/8/2022,17:32:19:711,14.75248718,
6/8/2022,17:32:19:761,14.89801025,
6/8/2022,17:32:19:811,14.75995064,
6/8/2022,17:32:19:861,14.80597019,
6/8/2022,17:32:19:911,14.63432789,
6/8/2022,17:32:19:961,14.55721378,
6/8/2022,17:32:20:011,14.42661667,
6/8/2022,17:32:20:061,14.28358173,
6/8/2022,17:32:20:111,14.31467628,
6/8/2022,17:32:20:161,14.18905449,
6/8/2022,17:32:20:211,14.32587051,
6/8/2022,17:32:20:261,14.1803484,
6/8/2022,17:32:20:311,14.26119423,
6/8/2022,17:32:20:361,14.39427853,
6/8/2022,17:32:20:411,14.46641827,
6/8/2022,17:32:20:461,14.72885609,
6/8/2022,17:32:20:511,14.68159199,
6/8/2022,17:32:20:561,14.80970192,
6/8/2022,17:32:20:611,14.65298462,
6/8/2022,17:32:20:661,14.73631859,
6/8/2022,17:32:20:711,14.56840801,
6/8/2022,17:33:20:711,14.34452724,
6/8/2022,17:34:20:712,14.29353237,
6/8/2022,17:35:20:711,14.35198975,
6/8/2022,17:36:20:711,14.6405468,
6/8/2022,17:37:20:711,14.12189102,
6/8/2022,17:38:20:711,14.21393013,
6/8/2022,17:39:20:711,14.43283558,
6/8/2022,17:40:20:711,14.20398045,
6/8/2022,17:41:20:711,14.15547276,
6/8/2022,17:42:20:711,14.31716442,
6/8/2022,17:43:20:711,14.28109455,
6/8/2022,17:44:20:711,14.32711411,
6/8/2022,17:45:20:711,14.25621891,
6/8/2022,17:46:20:711,14.53855705,
6/8/2022,17:47:20:711,14.45646763,
6/8/2022,17:48:20:711,14.46890545,
6/8/2022,17:49:20:711,14.36069679,
6/8/2022,17:50:20:711,14.12189102,
6/8/2022,17:51:20:711,14.16044807,
6/8/2022,17:52:20:711,14.33582115,
6/8/2022,17:53:20:711,14.3669157,
6/8/2022,17:54:20:711,14.65920353,
6/8/2022,17:55:20:711,14.51990032,
6/8/2022,17:56:20:711,14.35820866,
6/8/2022,17:57:20:711,14.19154263,
6/8/2022,17:58:20:711,14.14552212,
6/8/2022,17:59:20:711,14.06716442,
6/8/2022,18:00:20:711,14.31467628,
6/8/2022,18:01:20:711,14.46393013,
6/8/2022,18:02:20:711,14.5708952,
6/8/2022,18:07:51:985,151.9004974,
6/8/2022,18:07:52:035,151.7661743,
6/8/2022,18:07:52:085,152.2276154,
6/8/2022,18:07:52:135,151.8607025,
6/8/2022,18:07:52:185,151.973877,
6/8/2022,18:07:52:235,151.4527435,
6/8/2022,18:07:52:285,151.9626923,
6/8/2022,18:07:52:335,151.6455231,
6/8/2022,18:07:52:385,151.9962616,
6/8/2022,18:07:52:435,151.7636871,
6/8/2022,18:07:52:485,151.8607025,
6/8/2022,18:07:52:535,151.7139282,
6/8/2022,18:07:52:585,151.6542358,
6/8/2022,18:07:52:635,151.6343231,
6/8/2022,18:07:52:685,151.6194,
6/8/2022,18:07:52:735,151.7624359,
6/8/2022,18:07:52:785,151.9390564,
6/8/2022,18:08:52:785,162.8009949,
6/8/2022,18:09:52:785,153.7922821,
6/8/2022,18:10:52:785,150.9912872,
6/8/2022,18:11:52:785,149.4315948,
6/8/2022,18:12:52:785,148.656723,
6/8/2022,18:13:52:785,148.5671692,
6/8/2022,18:14:52:785,148.5808411,
6/8/2022,18:15:52:785,148.8731384,
6/8/2022,18:16:52:785,148.6753693,
6/8/2022,18:17:52:785,150.1902924,
6/8/2022,18:18:52:785,150.1616974,
6/8/2022,18:19:52:785,151.2139282,
6/8/2022,18:21:52:785,147.3370667,
6/8/2022,18:22:52:785,142.7002563,
6/8/2022,18:23:52:785,140.3806,
6/8/2022,18:24:52:785,141.7810974,
6/8/2022,18:25:52:785,143.1480103,
6/8/2022,18:26:52:785,140.7139282,
6/8/2022,18:27:52:785,137.7985077,
6/8/2022,18:28:52:785,136.3482513,
6/8/2022,18:29:52:785,135.4875641,
6/8/2022,18:30:52:785,134.3320923,
6/8/2022,18:31:52:785,134.1592102,
6/8/2022,18:32:52:785,133.0460205,
6/8/2022,18:33:52:785,132.8109436,
6/8/2022,18:34:52:785,132.4651794,
6/8/2022,18:35:52:785,132.1666718,
6/8/2022,18:36:52:785,132.4328308,
6/8/2022,18:37:52:785,131.9241333,
6/8/2022,18:38:52:785,131.027359,
6/8/2022,18:39:52:785,130.5609436,
6/8/2022,18:40:52:786,130.4415436,
6/8/2022,18:41:52:785,130.276123,
6/8/2022,18:42:52:785,130.3656769,
6/8/2022,18:43:52:785,129.4589539,
6/8/2022,18:44:52:785,129.1529846,
6/8/2022,19:06:13:868,14.57462692,
6/8/2022,19:06:13:918,14.71517372,
6/8/2022,19:06:13:968,14.62064648,
6/8/2022,19:06:14:018,14.67039776,
6/8/2022,19:06:14:068,14.58084583,
6/8/2022,19:06:14:118,14.51368141,
6/8/2022,19:06:14:168,14.47388077,
6/8/2022,19:06:14:218,14.39427853,
6/8/2022,19:06:14:268,14.44278622,
6/8/2022,19:06:14:318,14.46393013,
6/8/2022,19:06:14:368,14.44402981,
6/8/2022,19:06:14:418,14.4527359,
6/8/2022,19:06:14:468,14.47512436,
6/8/2022,19:06:14:518,14.47761154,
6/8/2022,19:06:14:568,14.47885609,
6/8/2022,19:06:14:618,14.54353237,
6/8/2022,19:06:14:668,14.55721378,
6/8/2022,19:07:14:668,14.61069679,
6/8/2022,19:08:14:668,14.42412949,
6/8/2022,19:09:14:644,14.27985096,
6/8/2022,19:10:14:644,14.55721378,
6/8/2022,19:11:14:644,14.42164135,
6/8/2022,19:12:14:644,14.59950256,
6/8/2022,19:13:14:644,14.61318398,
6/8/2022,19:14:14:644,14.59452724,
6/8/2022,19:15:14:644,14.60198975,
6/8/2022,19:16:14:644,14.61567211,
6/8/2022,19:17:14:644,14.83208942,
6/8/2022,19:18:14:644,14.79601955,
6/8/2022,19:19:14:644,14.60696507,
6/8/2022,19:20:14:644,14.64303493,
6/8/2022,19:21:14:644,14.75,
6/8/2022,19:22:14:644,15.01741314,
6/8/2022,19:23:14:644,15.03980064,
6/8/2022,19:24:14:644,15.07960224,
6/8/2022,19:25:14:644,15.0472641,
6/8/2022,19:26:14:644,14.8743782,
6/8/2022,19:27:14:645,14.71019936,
6/8/2022,19:28:14:644,14.97885609,
6/8/2022,19:29:14:644,15.12935352,
6/8/2022,19:30:14:644,15.04601955,
6/8/2022,19:31:14:644,14.88432789,
6/8/2022,19:32:14:644,15.01243782,
6/8/2022,19:33:14:644,15.40547276,
6/8/2022,19:34:14:644,14.84701538,
6/8/2022,19:35:14:644,14.83955193,
6/8/2022,19:36:14:644,14.735075,
6/8/2022,19:37:14:644,15.02611923,
6/8/2022,19:38:14:644,14.71517372,
6/8/2022,19:38:47:395,145.2587128,
6/8/2022,19:38:47:445,978.6019897,
6/8/2022,19:38:47:495,1403.858154,?¦Í¦Ï¦É¦Ã¦Ì¦Á ¦×¦Ô¦Ã¦Å?¦Ï¦Ô
6/8/2022,19:38:47:545,1459.212646,
6/8/2022,19:38:47:595,1310.881836,
6/8/2022,19:38:47:645,1026.468872,
6/8/2022,19:38:47:695,882.2749023,
6/8/2022,19:38:47:745,851.9465332,
6/8/2022,19:38:47:795,848.4477539,
6/8/2022,19:38:47:845,851.3631592,
6/8/2022,19:38:47:895,852.7848511,
6/8/2022,19:38:47:945,853.3084717,
6/8/2022,19:38:47:995,851.2425537,
6/8/2022,19:38:48:045,847.6629639,
6/8/2022,19:38:48:095,841.609436,
6/8/2022,19:38:48:145,834.223877,
6/8/2022,19:38:48:195,822.7114258,
6/8/2022,19:38:48:245,805.0895386,
6/8/2022,19:38:48:295,778.8445435,
6/8/2022,19:38:48:345,738.3544922,
6/8/2022,19:38:48:395,676.3209229,
6/8/2022,19:38:48:445,568.1392822,
6/8/2022,19:38:48:495,411.8096924,
6/8/2022,19:38:48:545,289.6393127,
6/8/2022,19:38:48:595,228.9962616,
6/8/2022,19:38:48:645,200.9900513,
6/8/2022,19:38:48:695,186.6281128,
6/8/2022,19:38:48:745,177.7052307,
6/8/2022,19:38:48:795,171.7151794,
6/8/2022,19:38:48:845,167.2997437,
6/8/2022,19:38:48:895,164.0671692,
6/8/2022,19:38:48:945,161.6455231,
6/8/2022,19:38:48:995,159.5982513,
6/8/2022,19:38:49:045,158.0883026,
6/8/2022,19:38:49:095,156.4950256,
6/8/2022,19:38:49:145,155.684082,
6/8/2022,19:38:49:195,154.4203949,
6/8/2022,19:38:49:245,153.9402924,
6/8/2022,19:38:49:295,153.2798462,
6/8/2022,19:38:49:345,152.7064667,
6/8/2022,19:38:49:395,152.3980103,
6/8/2022,19:38:49:445,152.0012512,
6/8/2022,19:38:49:495,151.7412872,
6/8/2022,19:38:49:545,151.564682,
6/8/2022,19:38:49:595,151.0696564,
6/8/2022,19:38:49:645,151.1554718,
6/8/2022,19:38:49:695,150.8134308,
6/8/2022,19:38:49:745,150.9029846,
6/8/2022,19:38:49:795,150.8246307,
6/8/2022,19:38:49:845,150.8383026,
6/8/2022,19:38:49:895,150.9017487,
6/8/2022,19:38:49:945,150.896759,
6/8/2022,19:38:49:995,150.8009949,
6/8/2022,19:38:50:045,150.9813385,
6/8/2022,19:38:50:095,150.8507538,
6/8/2022,19:38:50:145,150.8519897,
6/8/2022,19:38:50:195,150.4975128,
6/8/2022,19:38:50:245,150.4042358,
6/8/2022,19:38:50:295,150.2835846,
6/8/2022,19:38:50:345,150.3246307,
6/8/2022,19:38:50:395,150.3072205,
6/8/2022,19:39:50:395,160.7723846,
6/8/2022,19:40:50:395,150.4017487,
6/8/2022,19:41:50:395,148.4241333,
6/8/2022,19:42:50:395,147.1890564,
6/8/2022,19:43:50:395,146.7661743,
6/8/2022,19:44:50:395,147.0485077,
6/8/2022,19:45:50:395,147.4888,
6/8/2022,19:46:50:395,147.9651794,
6/8/2022,19:47:50:395,148.222641,
6/8/2022,19:50:50:679,147.5957642,
6/8/2022,19:51:50:679,147.0422821,
6/8/2022,19:52:50:679,147.3806,
6/8/2022,19:53:50:679,146.3208923,
6/8/2022,19:54:50:679,145.1641846,
6/8/2022,19:55:50:656,143.853241,
6/8/2022,19:56:50:656,142.0783539,
6/8/2022,19:57:50:656,139.9701538,
6/8/2022,19:58:50:656,138.3631897,
6/8/2022,19:59:50:656,136.461441,
6/8/2022,20:00:50:656,135.0286102,
6/8/2022,20:01:50:656,134.2599487,
6/8/2022,20:02:50:656,133.8955231,
6/8/2022,20:03:50:656,133.4390564,
6/8/2022,20:04:50:657,133.1268616,
6/8/2022,20:05:50:656,132.788559,
6/8/2022,20:06:50:656,132.3631897,
6/8/2022,20:07:50:656,132.3519897,
6/8/2022,20:08:50:656,131.3557281,
6/8/2022,20:09:50:656,131.2027435,
6/8/2022,20:10:50:656,130.0820923,
6/8/2022,20:11:50:656,130.7338257,
6/8/2022,20:12:50:656,130.0087128,
6/8/2022,20:13:50:656,129.2786102,
6/8/2022,20:14:50:656,129.3905487,
6/8/2022,20:15:50:656,128.7661743,
6/8/2022,20:16:50:656,128.4987488,
6/8/2022,20:17:50:656,128.1703949,
6/8/2022,20:18:50:656,128.2537384,
6/8/2022,20:19:50:656,127.0820923,
6/8/2022,20:20:50:656,127.1417923,
6/8/2022,20:21:50:656,127.2898026,
6/8/2022,20:22:50:656,126.7462692,
6/8/2022,20:23:50:656,126.9390564,
6/8/2022,20:24:50:656,126.9664154,
6/8/2022,20:25:50:656,126.4266205,
6/8/2022,20:26:50:656,126.9912949,
6/8/2022,20:27:50:656,126.4415436,
6/8/2022,20:28:50:656,126.5485077,
6/8/2022,20:29:50:656,126.5248718,
6/8/2022,20:30:50:656,126.5522385,
