Date,Time (UTC),Active Power L1 (W),Reactive Power L1 (Var),Active Power L3 (W),,,
6/6/2022,21:12:58:981,588.2020264,78.04889679,0.044777863,,,
6/6/2022,21:13:58:981,624.6959839,82.62099457,-0.134333581,,,
6/6/2022,21:14:58:981,582.6943359,92.93708801,-0.134333581,,,
6/6/2022,21:15:58:981,559.0068359,84.85280609,-0.044777863,,,
6/6/2022,21:16:42:460,659.4883423,75.49475861,-0.044777863,,,
6/6/2022,21:16:42:510,654.9210205,85.37056732,-0.134333581,,,
6/6/2022,21:16:42:560,644.1295776,68.48786926,-0.358222902,,,
6/6/2022,21:16:42:610,633.2037354,73.61538696,-0.492556483,,,
6/6/2022,21:16:42:660,626.4423218,78.54885864,-0.403000772,,,
6/6/2022,21:16:42:710,623.9794922,77.77015686,-0.179111451,,,
6/6/2022,21:16:42:760,622.9048462,96.7121582,-0.268667161,,,
6/6/2022,21:16:42:810,619.5465088,53.06753159,-0.313445032,,,
6/6/2022,21:16:42:860,618.8300781,88.87644958,-0.268667161,,,
6/6/2022,21:16:42:910,609.8297119,89.06375885,-0.223889321,,,
6/6/2022,21:16:42:960,599.0830078,101.2782974,-0.089555725,,,
6/6/2022,21:16:43:010,592.2319946,86.79431152,-0.089555725,,,
6/6/2022,21:16:43:060,590.440918,113.3275375,-0.089555725,,,
6/6/2022,21:16:43:110,592.9036865,69.55819702,-0.044777863,,,
6/6/2022,21:16:43:160,596.8441162,96.46681976,-0.044777863,,,
6/6/2022,21:16:43:210,596.7545776,61.53829193,-0.134333581,,,
6/6/2022,21:16:43:260,614.0388184,72.96649933,-0.223889321,,,
6/6/2022,21:16:43:310,624.7855225,63.97145462,-0.268667161,,,
6/6/2022,21:16:43:360,635.6217651,56.99400711,-0.223889321,,,
6/6/2022,21:16:43:410,643.5474243,67.60548401,-0.179111451,,,
6/6/2022,21:16:43:460,651.2044678,80.71239471,-0.268667161,,,
6/6/2022,21:16:43:510,652.1447754,72.36255646,-0.089555725,,,
6/6/2022,21:16:43:560,645.6967773,80.76706696,-0.134333581,,,
6/6/2022,21:16:43:610,642.3832397,68.84738159,-0.179111451,,,
6/6/2022,21:16:43:660,643.7713623,68.75725555,-0.134333581,,,
6/6/2022,21:16:43:710,652.8612671,65.72491455,0.044777863,,,
6/6/2022,21:16:43:760,660.204834,70.42783356,0.044777863,,,
6/6/2022,21:16:43:810,664.8169556,75.22921753,0.089555725,,,
6/6/2022,21:16:43:860,665.2647095,89.11289978,-0.044777863,,,
6/6/2022,21:16:43:910,666.9662476,85.14340973,-0.134333581,,,
6/6/2022,21:16:43:960,665.7124634,69.12888336,0.044777863,,,
6/6/2022,21:16:44:010,664.6378174,81.87795258,0.179111451,,,
6/6/2022,21:16:44:060,665.0855713,84.34510803,0.223889321,,,
6/6/2022,21:16:44:110,663.65271,83.46092987,0.089555725,,,
6/6/2022,21:16:44:160,656.4434814,81.44261169,-0.044777863,,,
6/6/2022,21:16:44:210,649.861145,73.28462219,-0.089555725,,,
6/6/2022,21:16:44:260,650.4880371,71.22605133,0.044777863,,,
6/6/2022,21:16:44:310,654.9210205,77.89286041,0.089555725,,,
6/6/2022,21:16:44:360,649.0103149,82.89704895,0.223889321,,,
6/6/2022,21:16:44:410,645.0698853,95.74294281,0.403000772,,,
6/6/2022,21:16:44:460,640.815979,86.20498657,0.313445032,,,
6/6/2022,21:16:44:510,632.2186279,66.68288422,0.179111451,,,
6/6/2022,21:16:44:560,632.4873047,93.21299744,0.134333581,,,
6/6/2022,21:16:44:610,620.6659546,98.85118866,0.134333581,,,
6/6/2022,21:16:44:660,606.6952515,98.15608978,0.179111451,,,
6/6/2022,21:16:44:710,597.963562,98.15422058,0,,,
6/6/2022,21:16:44:760,591.8737793,96.84484863,-0.134333581,,,
6/6/2022,21:16:44:810,589.1871338,86.79164124,-0.089555725,,,
6/6/2022,21:16:44:860,588.4259033,90.07952118,-0.089555725,,,
6/6/2022,21:16:44:910,602.3070068,93.3925705,0.044777863,,,
6/6/2022,21:16:44:960,604.9489136,64.27893829,-0.044777863,,,
6/6/2022,21:16:45:010,617.0837402,57.16526031,0.134333581,,,
6/6/2022,21:16:45:060,634.994873,67.74998474,0.134333581,,,
6/6/2022,21:16:45:110,642.965332,75.46720123,0,,,
6/6/2022,21:16:45:160,645.0698853,77.95911407,0,,,
6/6/2022,21:16:45:210,649.1446533,79.40164948,-0.044777863,,,
6/6/2022,21:16:45:260,650.5327759,85.64757538,-0.089555725,,,
6/6/2022,21:16:45:310,651.7865601,93.36423492,-0.179111451,,,
6/6/2022,21:16:45:360,639.2039795,107.9438553,-0.223889321,,,
6/6/2022,21:16:45:410,621.1585083,99.93584442,-0.179111451,,,
6/6/2022,21:16:45:460,604.4563599,101.0895615,-0.223889321,,,
6/6/2022,21:17:45:460,565.5444336,97.38326263,-0.313445032,,,
6/6/2022,21:18:45:461,558.4694824,93.8013382,-0.223889321,,,
6/6/2022,21:19:45:462,559.4993896,94.69297028,-0.089555725,,,
6/6/2022,21:20:41:926,660.5630493,82.96392059,0,,,
6/6/2022,21:20:41:976,660.4287109,79.71821594,0.089555725,,,
6/6/2022,21:20:42:026,659.130127,88.38574982,0.089555725,,,
6/6/2022,21:20:42:076,658.3241577,88.46530151,0.179111451,,,
6/6/2022,21:20:42:127,653.3538208,86.64509583,0.313445032,,,
6/6/2022,21:20:42:176,647.1296997,80.31617737,0.089555725,,,
6/6/2022,21:20:42:226,641.8010864,81.39646912,0,,,
6/6/2022,21:20:42:276,637.6815186,60.25598526,-0.044777863,,,
6/6/2022,21:20:42:326,641.5324097,73.19230652,0.179111451,,,
6/6/2022,21:20:42:376,643.3235474,73.30600739,0.179111451,,,
6/6/2022,21:20:42:426,641.4876709,75.77552032,0.089555725,,,
6/6/2022,21:20:42:476,638.8009644,81.37368774,-0.134333581,,,
6/6/2022,21:20:42:526,638.2636719,80.39589691,-0.089555725,,,
6/6/2022,21:20:42:576,637.5471802,80.29105377,-0.179111451,,,
6/6/2022,21:20:42:626,641.5772095,83.56906891,-0.268667161,,,
6/6/2022,21:20:42:676,649.7715454,61.05370712,0,,,
6/6/2022,21:20:42:726,660.0704956,78.30848694,0.358222902,,,
6/6/2022,21:20:42:776,668.7573853,72.50195313,0.179111451,,,
6/6/2022,21:20:42:826,677.7577515,71.68547058,0.089555725,,,
6/6/2022,21:20:42:876,683.9370728,73.37003326,0,,,
6/6/2022,21:20:42:926,688.5043945,73.15599823,0,,,
6/6/2022,21:20:42:976,692.0418701,70.16040039,-0.089555725,,,
6/6/2022,21:20:43:026,694.2359619,71.37853241,-0.134333581,,,
6/6/2022,21:20:43:076,695.9822998,67.22775269,-0.044777863,,,
6/6/2022,21:20:43:126,697.9973145,63.00154877,-0.089555725,,,
6/6/2022,21:20:43:176,698.7585449,60.50600433,-0.044777863,,,
6/6/2022,21:20:43:226,698.7137451,65.94934845,-0.044777863,,,
6/6/2022,21:20:43:276,698.8928833,65.99092865,-0.089555725,,,
6/6/2022,21:20:43:326,699.5197754,71.36962891,-0.223889321,,,
6/6/2022,21:20:43:376,698.4898682,73.1927948,-0.358222902,,,
6/6/2022,21:20:43:426,697.9525757,76.70446014,-0.268667161,,,
6/6/2022,21:20:43:476,698.4003296,72.21408081,-0.358222902,,,
6/6/2022,21:20:43:526,699.2958984,75.77353668,-0.268667161,,,
6/6/2022,21:20:43:576,699.9227905,74.05647278,-0.134333581,,,
6/6/2022,21:20:43:626,699.7884521,76.77629089,0.089555725,,,
6/6/2022,21:20:43:676,699.6988525,74.11637115,0.089555725,,,
6/6/2022,21:20:43:726,699.6541138,73.25606537,-0.089555725,,,
6/6/2022,21:20:43:776,699.6541138,71.46857452,-0.179111451,,,
6/6/2022,21:20:43:826,699.4302368,72.35675812,-0.223889321,,,
6/6/2022,21:20:43:876,699.1615601,68.7509613,-0.223889321,,,
6/6/2022,21:20:43:927,698.9824219,66.92694092,-0.223889321,,,
6/6/2022,21:20:43:978,699.0720215,64.24536896,-0.044777863,,,
6/6/2022,21:20:44:029,700.0123291,74.95882416,-0.089555725,,,
6/6/2022,21:20:44:080,696.8331299,71.32421875,0.044777863,,,
6/6/2022,21:20:44:131,696.4301147,73.89543152,0,,,
6/6/2022,21:20:44:182,694.862854,78.21733093,-0.044777863,,,
6/6/2022,21:20:44:233,691.5045166,75.34884644,-0.223889321,,,
6/6/2022,21:20:44:286,689.7134399,75.99069214,-0.089555725,,,
6/6/2022,21:20:44:336,687.4745483,73.98339844,-0.089555725,,,
6/6/2022,21:20:44:386,685.6386108,73.78429413,0,,,
6/6/2022,21:20:44:436,684.519165,71.83851624,0.089555725,,,
6/6/2022,21:20:44:486,683.3549805,73.46637726,0.223889321,,,
6/6/2022,21:20:44:536,684.4744263,74.24194336,0.313445032,,,
6/6/2022,21:20:44:586,688.9969482,70.90921783,0.358222902,,,
6/6/2022,21:20:44:636,693.8777466,71.20643616,0.179111451,,,
6/6/2022,21:20:44:686,697.6838989,64.56814575,0.089555725,,,
6/6/2022,21:20:44:736,698.8033447,64.77797699,0.089555725,,,
6/6/2022,21:20:44:786,699.5197754,62.28009033,-0.044777863,,,
6/6/2022,21:20:44:836,699.609314,61.49108124,-0.044777863,,,
6/6/2022,21:20:44:886,699.609314,68.66401672,-0.044777863,,,
6/6/2022,21:20:44:936,700.0123291,69.59694672,0.044777863,,,
6/6/2022,21:21:04:333,598.9934692,101.5239792,0.223889321,,,
6/6/2022,21:21:04:383,591.1125488,84.2162323,0.089555725,,,
6/6/2022,21:21:04:433,593.6201172,79.79627228,-0.223889321,,,
6/6/2022,21:21:04:483,601.2771606,78.42339325,-0.313445032,,,
6/6/2022,21:21:04:533,610.9491577,76.01595306,-0.403000772,,,
6/6/2022,21:21:04:583,615.5612793,75.97978973,-0.179111451,,,
6/6/2022,21:21:04:633,616.053833,83.5263443,0,,,
6/6/2022,21:21:04:683,609.8745117,87.47366333,0,,,
6/6/2022,21:21:04:733,602.6204834,90.01173401,0.089555725,,,
6/6/2022,21:21:04:783,597.7844849,59.11168289,0.268667161,,,
6/6/2022,21:21:04:833,606.7400513,73.77139282,0.313445032,,,
6/6/2022,21:21:04:883,615.6060791,74.35168457,0.179111451,,,
6/6/2022,21:21:04:933,619.501709,69.45457458,0.044777863,,,
6/6/2022,21:21:04:983,624.2481689,55.66865921,0.089555725,,,
6/6/2022,21:21:05:034,624.5616455,71.92255402,0.134333581,,,
6/6/2022,21:21:05:083,625.322876,74.50783539,0.134333581,,,
6/6/2022,21:21:05:133,620.7107544,88.0076828,0.089555725,,,
6/6/2022,21:21:05:183,613.8597412,81.19861603,0.044777863,,,
6/6/2022,21:21:05:233,607.9490356,74.34779358,-0.268667161,,,
6/6/2022,21:21:05:283,600.3815918,96.36762238,-0.582112193,,,
6/6/2022,21:21:05:333,593.2171021,84.5054245,-0.671667933,,,
6/6/2022,21:21:05:383,597.0679932,76.34440613,-0.671667933,,,
6/6/2022,21:21:05:433,605.0384521,85.04793549,-0.626890063,,,
6/6/2022,21:21:05:483,610.3670654,75.5485611,-0.492556483,,,
6/6/2022,21:21:05:533,612.7402954,81.43783569,-0.179111451,,,
6/6/2022,21:21:05:583,612.8746338,71.52677917,-0.134333581,,,
6/6/2022,21:21:05:633,605.7996826,81.56963348,0.044777863,,,
6/6/2022,21:21:05:683,596.9784546,77.05573273,0.223889321,,,
6/6/2022,21:21:05:734,595.8590088,74.92004395,0.134333581,,,
6/6/2022,21:21:05:784,599.7994995,86.35821533,0.223889321,,,
6/6/2022,21:21:05:835,603.784729,77.36081696,0.179111451,,,
6/6/2022,21:21:05:886,611.1730347,75.48256683,0.268667161,,,
6/6/2022,21:21:05:936,622.1884155,73.17285919,0.313445032,,,
6/6/2022,21:21:05:986,632.3082275,82.068367,0.403000772,,,
6/6/2022,21:21:06:036,638.2188721,99.14109039,0.492556483,,,
6/6/2022,21:21:06:086,629.5319824,98.74568176,0.492556483,,,
6/6/2022,21:21:06:136,618.9644165,74.86438751,0.223889321,,,
6/6/2022,21:21:06:186,620.9346313,73.64560699,0.313445032,,,
6/6/2022,21:21:06:236,625.4572144,75.28855133,0.223889321,,,
6/6/2022,21:21:06:286,628.1438599,74.72775269,0.179111451,,,
6/6/2022,21:21:06:336,625.3676147,80.43214417,0.179111451,,,
6/6/2022,21:21:06:386,618.1583862,84.87958527,0.223889321,,,
6/6/2022,21:21:06:436,612.2029419,72.31318665,0.089555725,,,
6/6/2022,21:21:06:486,615.4269409,70.45478821,0.134333581,,,
6/6/2022,21:21:06:536,620.6211548,69.01509857,0.134333581,,,
6/6/2022,21:21:06:586,618.9196167,82.6595459,0.044777863,,,
6/6/2022,21:21:06:636,619.6808472,77.13681793,0.044777863,,,
6/6/2022,21:21:06:686,624.2481689,88.44217682,0,,,
6/6/2022,21:21:06:736,621.2033081,102.1430206,-0.089555725,,,
6/6/2022,21:21:06:786,604.2324829,104.4346771,-0.134333581,,,
6/6/2022,21:21:06:836,590.3961182,97.31307983,-0.089555725,,,
6/6/2022,21:21:06:886,588.6945801,79.94030762,-0.089555725,,,
6/6/2022,21:21:06:936,585.4705811,96.07372284,0,,,
6/6/2022,21:21:06:986,576.9179688,98.91487885,0.223889321,,,
6/6/2022,21:21:07:036,573.2909546,80.08060455,0.179111451,,,
6/6/2022,21:21:07:086,586.7243652,68.23786926,0.268667161,,,
6/6/2022,21:21:07:136,599.3068848,71.353302,0.268667161,,,
6/6/2022,21:21:07:186,607.5460205,74.64661407,0.044777863,,,
6/6/2022,21:21:07:236,608.7998047,75.37325287,0.089555725,,,
6/6/2022,21:21:07:286,606.6505127,81.07126617,0.089555725,,,
6/6/2022,21:21:07:336,599.3964844,90.17662811,-0.044777863,,,
6/6/2022,21:22:07:336,623.6660767,64.60042572,-0.223889321,,,
6/6/2022,21:23:07:338,584.395874,74.72696686,-0.313445032,,,
6/6/2022,21:24:07:338,609.15802,68.44966888,-0.044777863,,,
6/6/2022,21:25:07:338,582.1569824,73.73630524,0.044777863,,,
6/6/2022,21:26:07:338,587.1721191,71.80400085,0.179111451,,,
6/6/2022,21:27:07:338,551.1259155,93.72814941,-0.358222902,,,
6/6/2022,21:28:07:338,562.006958,93.09412384,-0.268667161,,,
6/6/2022,21:29:07:339,541.0957031,83.64321136,0,,,
6/6/2022,21:30:07:340,542.7972412,77.84799957,0,,,
6/6/2022,21:31:07:340,558.6934204,86.25892639,-0.134333581,,,
6/6/2022,21:32:07:340,548.2601318,88.53707886,-0.313445032,,,
6/6/2022,21:32:22:704,650.3088989,67.14382935,0,,,
6/6/2022,21:32:22:754,663.0706177,72.37190247,0,,,
6/6/2022,21:32:22:804,668.3991699,72.90085602,-0.089555725,,,
6/6/2022,21:32:22:854,668.0409546,77.85111237,0,,,
6/6/2022,21:32:22:904,661.2346802,80.4910202,0.089555725,,,
6/6/2022,21:32:22:954,651.9208984,90.87992096,-0.044777863,,,
6/6/2022,21:32:23:004,649.6820068,85.18267822,0,,,
6/6/2022,21:32:23:054,654.15979,87.56977844,0.179111451,,,
6/6/2022,21:32:23:104,655.8165894,87.7390213,0.179111451,,,
6/6/2022,21:32:23:154,655.7270508,74.53485107,0,,,
6/6/2022,21:32:23:204,655.1448975,72.86769867,-0.134333581,,,
6/6/2022,21:32:23:254,651.6970215,76.07717133,-0.134333581,,,
6/6/2022,21:32:23:304,648.9207764,71.68379974,-0.044777863,,,
6/6/2022,21:32:23:354,650.8909912,69.90090942,0,,,
6/6/2022,21:32:23:404,652.5029907,76.66885376,-0.044777863,,,
6/6/2022,21:32:23:454,646.7266846,74.90751648,0.044777863,,,
6/6/2022,21:32:23:505,645.2490234,58.04805756,0.044777863,,,
6/6/2022,21:32:23:555,648.4730225,66.33099365,0.179111451,,,
6/6/2022,21:32:23:605,653.0403442,68.96487427,-0.089555725,,,
6/6/2022,21:32:23:656,665.8916016,77.06987762,-0.044777863,,,
6/6/2022,21:32:23:706,677.1755981,75.5643692,0,,,
6/6/2022,21:32:23:756,684.6087646,77.4167099,-0.044777863,,,
6/6/2022,21:32:23:806,685.6834106,74.61446381,0.044777863,,,
6/6/2022,21:32:23:856,686.2207642,78.39396667,-0.089555725,,,
6/6/2022,21:32:23:906,686.3998413,83.81663513,-0.089555725,,,
6/6/2022,21:32:23:956,683.444519,81.21442413,-0.134333581,,,
6/6/2022,21:32:24:006,679.4592896,77.57209778,0.044777863,,,
6/6/2022,21:32:24:056,674.0411377,66.82281494,0.179111451,,,
6/6/2022,21:32:24:106,670.7276001,73.29386902,0.134333581,,,
6/6/2022,21:32:24:156,671.0410767,64.45244598,0.179111451,,,
6/6/2022,21:32:24:206,671.5783691,64.35462189,-0.089555725,,,
6/6/2022,21:32:24:256,672.9664917,68.63539886,-0.134333581,,,
6/6/2022,21:32:24:307,675.1606445,68.73935699,-0.179111451,,,
6/6/2022,21:32:24:357,676.6830444,75.78529358,-0.179111451,,,
6/6/2022,21:32:24:407,674.847168,75.04166412,-0.044777863,,,
6/6/2022,21:32:24:457,669.9216309,74.8766861,-0.179111451,,,
6/6/2022,21:32:24:507,663.8765869,77.87049103,-0.089555725,,,
6/6/2022,21:32:24:557,661.9511719,80.88363647,0.044777863,,,
6/6/2022,21:32:24:607,660.0256958,87.29530334,-0.089555725,,,
6/6/2022,21:32:24:657,659.8913574,82.85559845,-0.179111451,,,
6/6/2022,21:32:24:707,659.4436035,80.23607635,-0.268667161,,,
6/6/2022,21:32:24:757,659.8018188,76.8119278,-0.179111451,,,
6/6/2022,21:32:24:807,661.1451416,77.71650696,0,,,
6/6/2022,21:32:24:857,659.980896,81.92861938,0.179111451,,,
6/6/2022,21:32:24:907,656.8464966,75.89337158,0.044777863,,,
6/6/2022,21:32:24:957,656.9360352,84.95269012,-0.089555725,,,
6/6/2022,21:32:25:007,655.9509277,69.7900238,0,,,
6/6/2022,21:32:25:057,652.5477905,68.76993561,-0.044777863,,,
6/6/2022,21:32:25:107,652.010437,71.9214859,-0.044777863,,,
6/6/2022,21:32:25:157,651.5626831,71.75415039,-0.044777863,,,
6/6/2022,21:32:25:207,650.8462524,80.82483673,0,,,
6/6/2022,21:32:25:257,649.3685913,79.00647736,0,,,
6/6/2022,21:32:25:307,648.9655762,79.73865509,0.134333581,,,
6/6/2022,21:32:25:357,647.8461304,83.7231369,0,,,
6/6/2022,21:32:25:407,646.8162231,72.8838501,-0.089555725,,,
6/6/2022,21:32:25:457,647.2192383,71.97525787,-0.044777863,,,
6/6/2022,21:32:25:507,650.4432373,70.39787292,0,,,
6/6/2022,21:32:25:557,653.2194824,73.91912079,0.134333581,,,
6/6/2022,21:32:25:607,656.6225586,85.81331635,0.268667161,,,
6/6/2022,21:32:25:657,658.1002197,74.46444702,0.223889321,,,
6/6/2022,21:32:25:707,658.5928345,87.17243958,0.223889321,,,
6/6/2022,21:33:25:707,598.9934692,83.459198,0.089555725,,,
6/6/2022,21:34:25:708,608.3968506,89.08191681,0,,,
6/6/2022,21:35:25:707,611.53125,77.97531891,0,,,
6/6/2022,21:36:25:708,614.0836182,70.80859375,0.089555725,,,
6/6/2022,21:37:25:709,603.9190063,84.25421143,-0.134333581,,,
6/6/2022,21:38:25:709,593.6201172,69.28324127,0.134333581,,,
6/6/2022,21:39:25:710,606.4713745,81.88973999,0,,,
6/6/2022,21:40:25:709,603.2473755,81.01876068,-0.313445032,,,
6/6/2022,21:41:25:709,583.8137817,65.83415985,-0.447778642,,,
6/6/2022,21:42:25:711,570.7386475,77.65575409,-0.134333581,,,
6/6/2022,21:43:25:711,567.3355103,71.54330444,0.313445032,,,
6/6/2022,21:44:25:711,579.8733521,65.51438904,-0.089555725,,,
6/6/2022,21:45:25:711,570.6491089,85.89346313,-0.358222902,,,
6/6/2022,21:46:25:713,601.635376,74.25335693,0.313445032,,,
6/6/2022,21:47:25:713,571.7685547,86.33364868,-0.044777863,,,
6/6/2022,21:48:25:715,631.3230591,71.77011108,0.134333581,,,
6/6/2022,21:49:25:715,562.6338501,81.1241684,-0.044777863,,,
6/6/2022,21:50:25:715,557.1709595,76.66369629,0.179111451,,,
6/6/2022,21:51:19:610,657.9211426,67.87473297,0,,,
6/6/2022,21:51:19:660,664.9512329,77.93622589,0.044777863,,,
6/6/2022,21:51:19:710,667.0110474,73.66595459,0.089555725,,,
6/6/2022,21:51:19:760,668.5335083,79.90195465,0,,,
6/6/2022,21:51:19:810,661.6824951,83.31647491,-0.089555725,,,
6/6/2022,21:51:19:860,650.3536987,85.21218109,0,,,
6/6/2022,21:51:19:910,639.6069946,75.14670563,0.313445032,,,
6/6/2022,21:51:19:960,632.1738892,82.2960968,0.671667933,,,
6/6/2022,21:51:20:010,627.3378296,65.33190155,0.716445804,,,
6/6/2022,21:51:20:060,625.2332764,83.17299652,0.313445032,,,
6/6/2022,21:51:20:110,623.0391846,61.30846024,0.089555725,,,
6/6/2022,21:51:20:160,622.3674927,74.5255127,-0.268667161,,,
6/6/2022,21:51:20:210,621.0689697,66.48342896,-0.403000772,,,
6/6/2022,21:51:20:260,620.4868164,85.20022583,-0.268667161,,,
6/6/2022,21:51:20:310,623.4869385,60.1003952,-0.134333581,,,
6/6/2022,21:51:20:360,622.8153076,75.17225647,-0.134333581,,,
6/6/2022,21:51:20:410,622.8153076,68.07750702,-0.358222902,,,
6/6/2022,21:51:20:460,623.4869385,78.33726501,-0.358222902,,,
6/6/2022,21:51:20:510,623.2183228,68.88694763,-0.089555725,,,
6/6/2022,21:51:20:560,625.098938,89.37729645,0.134333581,,,
6/6/2022,21:51:20:610,632.2186279,68.35827637,0.268667161,,,
6/6/2022,21:51:20:660,643.1444702,77.89864349,0.358222902,,,
6/6/2022,21:51:20:710,651.7418213,65.90808105,0.358222902,,,
6/6/2022,21:51:20:760,660.9660034,69.24233246,0.268667161,,,
6/6/2022,21:51:20:810,669.2947388,57.61410522,0.134333581,,,
6/6/2022,21:51:20:860,675.1606445,69.22763824,0.223889321,,,
6/6/2022,21:51:20:910,677.5786133,62.12314606,-0.044777863,,,
6/6/2022,21:51:20:960,679.2354126,66.69965363,-0.044777863,,,
6/6/2022,21:51:21:010,680.0861816,64.31978607,-0.089555725,,,
6/6/2022,21:51:21:060,680.6235352,65.28322601,0.089555725,,,
6/6/2022,21:51:21:110,680.6682739,62.78936768,0.179111451,,,
6/6/2022,21:51:21:160,676.996521,68.75865173,0.179111451,,,
6/6/2022,21:51:21:210,673.548584,89.82546997,0.134333581,,,
6/6/2022,21:51:21:260,659.2644653,89.93751526,0.089555725,,,
6/6/2022,21:51:21:310,644.2191162,66.10250092,0.089555725,,,
6/6/2022,21:51:21:360,636.7860107,87.14215851,-0.089555725,,,
6/6/2022,21:51:21:410,630.7409668,79.61266327,-0.223889321,,,
6/6/2022,21:51:21:460,626.9796143,84.4320755,-0.223889321,,,
6/6/2022,21:51:21:510,624.8303223,68.76437378,-0.134333581,,,
6/6/2022,21:51:21:560,624.7855225,85.11682892,0.044777863,,,
6/6/2022,21:51:21:610,624.8303223,60.44329834,-0.089555725,,,
6/6/2022,21:51:21:660,624.9198608,84.18103027,-0.134333581,,,
6/6/2022,21:51:21:710,621.7854004,66.63830566,-0.044777863,,,
6/6/2022,21:51:21:760,620.7554932,83.00908661,0.044777863,,,
6/6/2022,21:51:21:810,619.1882935,60.02341843,-0.134333581,,,
6/6/2022,21:51:21:860,621.3376465,82.75372314,-0.179111451,,,
6/6/2022,21:51:21:911,623.6212769,67.16661835,-0.223889321,,,
6/6/2022,21:51:21:960,622.9943848,70.40681458,-0.403000772,,,
6/6/2022,21:51:22:010,622.5914307,64.87406158,-0.492556483,,,
6/6/2022,21:51:22:060,621.3823853,74.31195831,-0.358222902,,,
6/6/2022,21:51:22:111,621.9197388,72.65652466,-0.179111451,,,
6/6/2022,21:51:22:161,621.5615234,88.38396454,-0.134333581,,,
6/6/2022,21:51:22:211,620.7554932,71.85388947,0.134333581,,,
6/6/2022,21:51:22:261,619.4121704,88.19599915,0.089555725,,,
6/6/2022,21:51:22:311,618.8748169,75.52669525,-0.044777863,,,
6/6/2022,21:51:22:361,618.3822632,69.19293213,-0.089555725,,,
6/6/2022,21:51:22:411,621.9197388,68.4363327,-0.044777863,,,
6/6/2022,21:51:22:461,623.3973999,73.38214874,0.134333581,,,
6/6/2022,21:51:22:511,623.8451538,68.02365875,0.089555725,,,
6/6/2022,21:51:22:561,622.949646,60.9406395,0.268667161,,,
6/6/2022,21:51:22:611,624.1138306,74.42410278,0.268667161,,,
6/6/2022,21:52:22:611,558.4694824,76.38855743,0.134333581,,,
6/6/2022,21:53:22:611,565.4996338,75.43766022,-0.223889321,,,
6/6/2022,21:54:22:611,556.3201904,78.39798737,0.044777863,,,
6/6/2022,21:55:22:612,552.9170532,72.80000305,-0.089555725,,,
6/6/2022,21:55:26:490,653.085144,75.5152359,0,,,
6/6/2022,21:55:26:541,656.6225586,73.00824738,-0.134333581,,,
6/6/2022,21:55:26:590,654.7866821,78.39433289,-0.134333581,,,
6/6/2022,21:55:26:640,650.935791,80.85397339,0.179111451,,,
6/6/2022,21:55:26:690,646.0997925,88.00846863,0.268667161,,,
6/6/2022,21:55:26:740,637.8606567,86.63218689,0.223889321,,,
