Date,Time (UTC),Active Power L1 (W),Reactive Power L1 (Var),Active Power L3 (W)
6/2/2022,18:57:22:665,3767.475098,-27.77089882,3388.116943
6/2/2022,18:57:22:715,3775.535156,-23.13992119,3387.893066
6/2/2022,18:57:22:765,3786.237061,-27.80975151,3387.803467
6/2/2022,18:57:22:815,3796.759766,-32.51430511,3387.445313
6/2/2022,18:57:22:865,3802.536133,-37.24023819,3387.087158
6/2/2022,18:57:22:915,3806.52124,-37.3014679,3386.818359
6/2/2022,18:57:22:965,3810.058838,-42.00414276,3386.549805
6/2/2022,18:57:23:015,3812.387207,-37.38592529,3386.102051
6/2/2022,18:57:23:065,3818.073975,-37.42306519,3385.698975
6/2/2022,18:57:23:115,3826.939941,-32.79603195,3385.519775
6/2/2022,18:57:23:165,3832.985107,-28.16367722,3385.475098
6/2/2022,18:57:23:216,3832.582031,-28.19545555,3385.43042
6/2/2022,18:57:23:265,3829.223633,-32.89860535,3385.161621
6/2/2022,18:57:23:315,3822.059326,-23.48151016,3383.684082
6/2/2022,18:57:23:366,3818.477051,-32.83656311,3383.370605
6/2/2022,18:57:23:417,3819.551758,-32.82522964,3383.72876
6/2/2022,18:57:23:468,3818.969482,-37.50905991,3384.400391
6/2/2022,18:57:23:519,3819.417236,-32.81545639,3384.57959
6/2/2022,18:57:23:570,3812.16333,-37.48646545,3384.534668
6/2/2022,18:57:23:621,3800.924072,-32.74611664,3384.982422
6/2/2022,18:57:23:674,3789.640137,-37.33322906,3385.654297
6/2/2022,18:57:23:725,3782.251709,-32.56975937,3386.19165
6/2/2022,18:57:23:776,3779.296387,-27.88129616,3386.639404
6/2/2022,18:57:23:827,3778.759033,-32.49126053,3386.460205
6/2/2022,18:57:23:878,3783.281738,-23.20447731,3386.415527
6/2/2022,18:58:23:879,3784.7146,-27.84190941,3372.220947
6/2/2022,18:59:23:879,3754.892578,-41.55966568,3407.505859
6/2/2022,18:59:36:420,3855.418701,-37.79629898,3419.147949
6/2/2022,18:59:36:470,3860.568115,-33.11116791,3419.90918
6/2/2022,18:59:36:520,3869.613281,-28.42767715,3427.611084
6/2/2022,18:59:36:570,3874.314941,-28.48016167,3437.909912
6/2/2022,18:59:36:620,3876.330078,-23.76778221,3446.686523
6/2/2022,18:59:36:670,3875.300049,-23.77889442,3452.014893
6/2/2022,18:59:36:720,3879.867432,-28.54146576,3455.328613
6/2/2022,18:59:36:771,3885.240723,-28.57065964,3457.388428
6/2/2022,18:59:36:821,3885.016846,-38.12698364,3459.134766
6/2/2022,18:59:36:871,3891.062012,-33.38502502,3459.716797
6/2/2022,18:59:36:921,3896.256104,-33.42925644,3459.940674
6/2/2022,18:59:36:971,3896.345703,-28.67779922,3459.537598
6/2/2022,18:59:37:021,3888.733398,-38.2297821,3459.089844
6/2/2022,18:59:37:071,3880.852539,-38.17444229,3458.955566
6/2/2022,18:59:37:121,3880.762939,-33.37375641,3458.731689
6/2/2022,18:59:37:171,3886.405029,-33.36726379,3458.507813
6/2/2022,18:59:37:221,3891.106689,-33.39244843,3458.194336
6/2/2022,18:59:37:271,3894.778564,-23.87366867,3457.880859
6/2/2022,18:59:37:321,3896.47998,-23.8905735,3457.612305
6/2/2022,18:59:37:371,3896.838379,-28.68600273,3457.656982
6/2/2022,18:59:37:421,3892.763428,-23.90556335,3457.522705
6/2/2022,18:59:37:471,3890.838135,-28.67024803,3457.70166
6/2/2022,18:59:37:521,3882.375,-23.87344933,3458.015137
6/2/2022,18:59:37:571,3869.702881,-28.58937645,3458.462891
6/2/2022,18:59:37:621,3850.224609,-33.25082779,3459.045166
6/2/2022,18:59:37:671,3835.806152,-33.11502457,3459.358643
6/2/2022,18:59:37:721,3840.104736,-33.03104782,3459.045166
6/2/2022,18:59:37:771,3848.119873,-33.03336334,3458.597412
6/2/2022,18:59:37:821,3851.74707,-37.79881287,3457.925781
6/2/2022,18:59:37:871,3847.985596,-28.34688377,3457.79126
6/2/2022,18:59:37:921,3836.746338,-28.31965256,3458.239014
6/2/2022,18:59:37:971,3819.775635,-23.54414177,3458.55249
6/2/2022,18:59:38:021,3810.193115,-23.46918297,3460.746582
6/2/2022,18:59:38:071,3818.432129,-18.74621964,3464.015381
6/2/2022,18:59:38:121,3831.193848,-23.45898247,3466.746826
6/2/2022,18:59:38:171,3844.761719,-23.5163784,3468.224609
6/2/2022,18:59:38:222,3853.358887,-28.2882843,3469.209717
6/2/2022,18:59:38:271,3855.5979,-33.06919479,3469.970947
6/2/2022,18:59:38:321,3851.74707,-33.0915947,3470.732178
6/2/2022,18:59:38:371,3850.493164,-28.35888672,3471.224609
6/2/2022,18:59:38:421,3844.716797,-33.07400894,3471.359131
6/2/2022,18:59:38:471,3847.717041,-33.05644226,3471.045654
6/2/2022,18:59:38:521,3849.955811,-37.78692627,3470.911133
6/2/2022,18:59:38:571,3853.13501,-33.0786705,3471.045654
6/2/2022,18:59:38:622,3853.448486,-33.0945816,3471.448486
6/2/2022,18:59:38:673,3851.836426,-28.36598587,3471.941162
6/2/2022,18:59:38:724,3849.687256,-28.35965538,3472.075439
6/2/2022,18:59:38:775,3842.970459,-18.89417458,3471.090332
6/2/2022,18:59:38:826,3840.283936,-28.31315231,3471.448486
6/2/2022,18:59:38:879,3840.194336,-28.2923069,3471.090332
6/2/2022,18:59:38:929,3844.49292,-28.29325294,3470.956055
6/2/2022,18:59:38:979,3848.030518,-18.87356186,3470.776855
6/2/2022,18:59:39:029,3855.374023,-28.33782768,3470.508301
6/2/2022,18:59:39:079,3865.583252,-28.38988113,3470.150146
6/2/2022,18:59:39:129,3866.434082,-28.43980598,3470.239502
6/2/2022,18:59:39:179,3852.866455,-28.43074608,3470.956055
6/2/2022,18:59:39:229,3840.418213,-37.8212738,3471.672363
6/2/2022,18:59:39:279,3837.328613,-28.31536102,3471.98584
6/2/2022,18:59:39:329,3828.05957,-37.69071198,3472.523193
6/2/2022,18:59:39:379,3834.328369,-32.93665314,3472.433594
6/2/2022,18:59:39:429,3840.418213,-23.54291534,3472.344238
6/2/2022,19:00:33:558,3732.055664,1637.380859,3378.265869
6/2/2022,19:00:33:609,2717.344482,-136.4065552,2340.941895
6/2/2022,19:00:33:659,1833.295288,397.7914429,1459.534424
6/2/2022,19:00:33:709,1212.450195,593.5308228,845.7642822
6/2/2022,19:00:33:759,830.7189331,413.0690918,468.2420959
6/2/2022,19:00:33:809,614.8448486,367.2464294,251.4724731
6/2/2022,19:00:33:859,492.556488,275.4061279,132.094696
6/2/2022,19:00:33:909,429.8226929,221.7264557,68.33101654
6/2/2022,19:00:33:959,393.507843,165.9622192,34.83717728
6/2/2022,19:00:34:009,372.0592651,135.6817169,17.5529213
6/2/2022,19:00:34:059,359.5214539,108.7217178,8.55257225
6/2/2022,19:00:34:109,351.5509949,89.30219269,4.074785709
6/2/2022,19:00:34:159,347.0732117,78.95449829,1.92544806
6/2/2022,19:00:34:209,344.2521973,64.99623108,0.761223674
6/2/2022,19:00:34:259,354.9093323,51.14532089,0.089555725
6/2/2022,19:00:34:309,365.4769287,58.63181686,-0.223889321
6/2/2022,19:00:34:359,370.9398193,63.55337143,-0.223889321
6/2/2022,19:00:34:409,373.9399414,62.67775726,-0.268667161
6/2/2022,19:00:34:459,375.2832642,69.62208557,-0.358222902
6/2/2022,19:00:34:509,374.6563721,67.90863037,-0.447778642
6/2/2022,19:00:34:560,375.6862793,67.94207001,-0.447778642
6/2/2022,19:00:34:610,377.5221558,81.13843536,-0.447778642
6/2/2022,19:00:34:659,367.9396973,75.72475433,-0.313445032
6/2/2022,19:00:34:709,357.775116,74.91687012,-0.089555725
6/2/2022,19:00:34:759,354.9989014,69.20397186,-0.089555725
6/2/2022,19:00:34:809,357.3721313,60.25117493,-0.044777863
6/2/2022,19:00:34:859,357.6407776,66.02593231,-0.044777863
6/2/2022,19:00:34:909,352.0883484,66.98926544,-0.223889321
6/2/2022,19:00:34:959,346.7597656,61.06150436,-0.134333581
6/2/2022,19:00:35:009,343.4014282,62.50351715,-0.223889321
6/2/2022,19:00:35:059,341.520752,66.58588409,-0.134333581
6/2/2022,19:00:35:109,341.1177673,65.32453156,-0.223889321
6/2/2022,19:00:35:159,344.8343201,64.52539063,-0.179111451
6/2/2022,19:00:35:209,346.4463196,65.63484955,0
6/2/2022,19:00:35:259,346.1776428,71.34382629,0.089555725
6/2/2022,19:00:35:309,345.6403198,67.51902008,0
6/2/2022,19:00:35:359,347.431427,73.16743469,0.179111451
6/2/2022,19:00:35:409,346.0881042,69.39133453,0.044777863
6/2/2022,19:00:35:459,344.0283203,70.93083954,-0.044777863
6/2/2022,19:00:35:509,342.8641052,69.81186676,-0.089555725
6/2/2022,19:00:35:559,342.6849976,65.3884201,-0.134333581
6/2/2022,19:00:35:609,342.5954285,64.87613678,-0.179111451
6/2/2022,19:00:35:659,342.4610901,64.39707184,-0.089555725
6/2/2022,19:00:35:709,343.1327515,61.90118408,-0.179111451
6/2/2022,19:00:35:759,342.5058594,58.5387001,-0.223889321
6/2/2022,19:00:35:809,350.118103,50.6556778,-0.134333581
6/2/2022,19:00:35:859,361.7155762,46.07237625,-0.179111451
6/2/2022,19:00:35:909,365.9246826,73.72073364,-0.179111451
6/2/2022,19:00:35:959,359.0736694,70.09230804,0.089555725
6/2/2022,19:00:36:009,353.5660095,71.33126068,0.268667161
6/2/2022,19:00:36:059,350.2972107,72.82595062,0.358222902
6/2/2022,19:00:36:109,351.2823181,67.94597626,0.134333581
6/2/2022,19:00:36:159,357.4169006,66.46401978,-0.089555725
6/2/2022,19:00:36:209,363.1036987,68.03410339,-0.134333581
6/2/2022,19:00:36:259,364.4022522,63.74432373,0
6/2/2022,19:00:36:309,366.1485901,70.89246368,0.223889321
6/2/2022,19:00:36:359,367.7158203,68.98719025,0.223889321
6/2/2022,19:00:36:409,366.6859131,79.98758698,-0.134333581
6/2/2022,19:00:36:459,359.0736694,71.98416138,-0.089555725
6/2/2022,19:00:36:509,351.95401,63.05745316,-0.179111451
6/2/2022,19:00:36:559,349.58078,58.27948761,-0.223889321
6/2/2022,19:01:01:262,450.3309631,51.3261795,-0.134333581
6/2/2022,19:01:01:312,454.6296387,52.3602562,-0.089555725
6/2/2022,19:01:01:362,453.4206238,60.44268799,-0.044777863
6/2/2022,19:01:01:413,449.9727478,58.68279648,-0.223889321
6/2/2022,19:01:01:463,448.0025024,63.47754288,-0.268667161
6/2/2022,19:01:01:514,447.017395,68.78256989,-0.313445032
6/2/2022,19:01:01:565,448.8980713,62.11867523,-0.403000772
6/2/2022,19:01:01:616,445.1815186,70.8802948,-0.537334323
6/2/2022,19:01:01:667,435.8677063,68.06777191,-0.626890063
6/2/2022,19:01:01:718,427.2703552,65.97409821,-0.403000772
6/2/2022,19:01:01:769,421.1805725,60.17354584,-0.179111451
6/2/2022,19:01:01:820,417.5535583,60.97251129,0
6/2/2022,19:01:01:873,413.8817749,57.67534256,0.044777863
6/2/2022,19:01:01:923,414.9116821,55.26458359,0.044777863
6/2/2022,19:01:01:973,415.9415588,48.50804138,-0.089555725
6/2/2022,19:01:02:024,419.9715881,62.64463806,0.044777863
6/2/2022,19:01:02:075,415.8520203,49.31637192,0.044777863
6/2/2022,19:01:02:126,405.8217773,66.73292542,-0.179111451
6/2/2022,19:01:02:177,397.3139648,68.15895081,-0.403000772
6/2/2022,19:01:02:228,383.6119385,70.6359024,-0.403000772
6/2/2022,19:01:02:279,371.3876038,74.86167145,-0.313445032
6/2/2022,19:01:02:330,368.5218201,74.0194931,-0.179111451
6/2/2022,19:01:02:383,370.5368042,58.06333923,0.089555725
6/2/2022,19:01:02:434,383.2089539,63.08998108,0.223889321
6/2/2022,19:01:02:484,390.5525208,66.96557617,0.179111451
6/2/2022,19:01:02:534,388.6270752,68.68056488,0
6/2/2022,19:01:02:584,384.4179382,56.18112564,-0.044777863
6/2/2022,19:01:02:634,389.2987366,62.98937988,-0.044777863
6/2/2022,19:01:02:685,387.0150757,65.04545593,0.089555725
6/2/2022,19:01:02:736,375.2832642,72.03361511,0.089555725
6/2/2022,19:01:02:787,363.2828064,71.42523956,-0.089555725
6/2/2022,19:01:02:838,356.3870239,54.8038063,-0.089555725
6/2/2022,19:01:02:889,360.3722534,46.99047089,-0.089555725
6/2/2022,19:01:02:941,366.5515747,52.1134758,0.179111451
6/2/2022,19:01:02:993,364.5365906,75.29368591,0.447778642
6/2/2022,19:01:03:044,361.2230225,65.59681702,0.223889321
6/2/2022,19:01:03:095,357.6407776,70.98378754,0.044777863
6/2/2022,19:01:03:146,354.7302246,72.5912323,-0.044777863
6/2/2022,19:01:03:197,352.4465637,64.59511566,0
6/2/2022,19:01:03:247,349.7151184,65.42069244,-0.044777863
6/2/2022,19:01:03:297,348.9538879,68.90231323,0.044777863
6/2/2022,19:01:03:347,351.8196716,72.74330902,-0.134333581
6/2/2022,19:01:03:397,350.118103,69.34785461,-0.044777863
6/2/2022,19:01:03:447,347.6553345,65.27423859,0.044777863
6/2/2022,19:01:03:497,346.6702271,60.28422165,0.223889321
6/2/2022,19:01:03:547,347.2970886,61.42512131,0.223889321
6/2/2022,19:01:03:597,347.5657654,62.74947739,0.179111451
6/2/2022,19:01:03:647,345.8641968,64.34597015,0.223889321
6/2/2022,19:01:03:697,346.3119812,65.12654877,0.089555725
6/2/2022,19:01:03:747,346.580658,74.06642151,-0.223889321
6/2/2022,19:01:03:797,349.8942261,80.95133209,-0.179111451
6/2/2022,19:01:03:847,349.804657,71.57000732,-0.179111451
6/2/2022,19:01:03:897,348.4613342,69.44039917,-0.179111451
6/2/2022,19:01:03:947,347.7896729,66.77004242,-0.403000772
6/2/2022,19:01:03:997,347.8792114,70.13539124,-0.313445032
6/2/2022,19:01:04:047,346.7149963,69.16998291,0
6/2/2022,19:01:04:097,346.5358887,70.29319,0.179111451
6/2/2022,19:01:04:147,348.1478882,56.15914154,0.179111451
6/2/2022,19:01:04:197,363.3275757,62.23416138,0.134333581
6/2/2022,19:01:04:247,373.6264954,63.99498367,0.134333581
6/2/2022,19:01:04:297,374.6116028,53.7176857,0.179111451
6/2/2022,19:02:04:300,411.598114,74.44539642,-0.313445032
6/2/2022,19:03:04:300,353.9689941,69.29573822,-0.089555725
6/2/2022,19:03:36:305,454.1818542,48.92397308,-0.089555725
6/2/2022,19:03:36:356,455.7490845,55.30465698,-0.179111451
6/2/2022,19:03:36:406,453.0176392,54.3874855,-0.134333581
6/2/2022,19:03:36:456,448.9876404,59.25666046,-0.223889321
6/2/2022,19:03:36:506,443.8381653,54.43962097,-0.134333581
6/2/2022,19:03:36:556,443.47995,55.72902298,-0.223889321
6/2/2022,19:03:36:607,445.7636108,66.11160278,-0.313445032
6/2/2022,19:03:36:658,443.6590576,64.96945953,-0.268667161
6/2/2022,19:03:36:708,436.6289368,77.10966492,0
6/2/2022,19:03:36:758,422.7030334,63.03656769,0.179111451
6/2/2022,19:03:36:808,410.2995605,79.29225159,0.134333581
6/2/2022,19:03:36:858,403.4933167,61.68238449,0.044777863
6/2/2022,19:03:36:908,410.4338989,51.55275726,-0.134333581
6/2/2022,19:03:36:958,419.8372498,53.96240616,-0.223889321
6/2/2022,19:03:37:008,419.4342346,62.16333008,0.044777863
6/2/2022,19:03:37:058,417.4192505,59.12567139,0.134333581
6/2/2022,19:03:37:108,413.8817749,62.54294205,0.134333581
6/2/2022,19:03:37:158,408.6427612,59.53397369,0.268667161
6/2/2022,19:03:37:208,406.2695618,63.59207535,0.313445032
6/2/2022,19:03:37:258,405.2396545,55.13059998,0.179111451
6/2/2022,19:03:37:308,409.1353455,55.64141083,0.044777863
6/2/2022,19:03:37:358,415.5833435,62.0920105,-0.089555725
6/2/2022,19:03:37:408,421.4492493,59.71009064,-0.134333581
6/2/2022,19:03:37:458,427.6733704,50.5683403,-0.268667161
6/2/2022,19:03:37:508,431.9272766,60.1762619,-0.223889321
6/2/2022,19:03:37:558,435.6885986,66.10891724,-0.268667161
6/2/2022,19:03:37:608,435.4647217,63.86496735,-0.313445032
6/2/2022,19:03:37:658,432.6884766,63.91117096,-0.313445032
6/2/2022,19:03:37:708,430.4943848,57.3818512,-0.134333581
6/2/2022,19:03:37:758,424.1359253,59.09456635,-0.044777863
6/2/2022,19:03:37:808,420.5984497,59.0525856,-0.179111451
6/2/2022,19:03:37:858,423.0164795,49.92432022,-0.268667161
6/2/2022,19:03:37:908,416.2998047,70.54121399,-0.179111451
6/2/2022,19:03:37:958,398.7468567,61.61072922,-0.134333581
6/2/2022,19:03:38:008,388.5375061,43.07136917,0
6/2/2022,19:03:38:058,398.3438721,53.40911484,-0.044777863
6/2/2022,19:03:38:108,411.1950989,60.51145935,-0.089555725
6/2/2022,19:03:38:158,419.79245,53.00468826,0
6/2/2022,19:03:38:208,431.0317078,56.66661835,0
6/2/2022,19:03:38:258,440.4798279,58.49697876,-0.134333581
6/2/2022,19:03:38:308,446.3457336,60.10184479,-0.223889321
6/2/2022,19:03:38:358,449.5249634,59.85525894,-0.179111451
6/2/2022,19:03:38:408,451.6295166,57.03698349,-0.403000772
6/2/2022,19:03:38:458,455.1221924,59.12620544,-0.313445032
6/2/2022,19:03:38:508,458.7044373,53.39296722,-0.223889321
6/2/2022,19:03:38:558,463.9882202,61.27206802,-0.134333581
6/2/2022,19:03:38:608,457.0028687,61.42444611,0
6/2/2022,19:03:38:658,452.301178,54.3022995,0.044777863
6/2/2022,19:03:38:708,448.1368408,57.7871666,0.044777863
6/2/2022,19:03:38:758,447.4204102,57.98537064,0
6/2/2022,19:03:38:808,440.1216125,60.90954208,0.134333581
6/2/2022,19:03:38:858,423.2403564,65.2012558,0.089555725
6/2/2022,19:03:38:908,419.9267883,55.8545723,0.179111451
6/2/2022,19:03:38:958,428.7480469,57.7225914,0
6/2/2022,19:03:39:008,434.1213684,60.25065994,-0.223889321
6/2/2022,19:03:39:058,434.3900452,64.33872223,-0.313445032
6/2/2022,19:03:39:108,432.4645996,63.30307007,-0.223889321
6/2/2022,19:03:39:158,431.7481384,60.01599503,-0.134333581
6/2/2022,19:03:39:208,431.2108154,63.63497543,-0.134333581
6/2/2022,19:03:39:258,428.389801,59.2424469,-0.134333581
6/2/2022,19:03:39:308,424.4045715,65.26839447,-0.223889321
6/2/2022,19:03:44:530,322.893158,75.57125854,-0.089555725
6/2/2022,19:03:44:581,318.2362671,73.59225464,-0.313445032
6/2/2022,19:03:44:631,315.7286987,72.64386749,-0.358222902
6/2/2022,19:03:44:681,314.922699,71.2339325,-0.313445032
6/2/2022,19:03:44:731,315.1466064,65.07785797,-0.044777863
6/2/2022,19:03:44:782,315.1913757,70.77967072,-0.089555725
6/2/2022,19:03:44:832,323.52005,51.15800095,0.089555725
6/2/2022,19:03:44:882,341.5655518,65.98770142,0.313445032
6/2/2022,19:03:44:932,346.4015503,66.42673492,0.134333581
6/2/2022,19:03:44:982,341.3416443,70.18206787,0.089555725
6/2/2022,19:03:45:032,332.9234009,67.60927582,0.134333581
6/2/2022,19:03:45:082,325.1768494,66.52285004,0
6/2/2022,19:03:45:132,320.519928,61.74608612,0.179111451
6/2/2022,19:03:45:182,328.1321716,58.54932785,0.403000772
6/2/2022,19:03:45:232,341.2521057,61.21118164,0.089555725
6/2/2022,19:03:45:282,350.6106567,66.10363007,-0.089555725
6/2/2022,19:03:45:332,356.8347778,67.1652298,-0.358222902
6/2/2022,19:03:45:382,360.0140076,59.92446136,-0.313445032
6/2/2022,19:03:45:432,366.3276978,70.05513,-0.403000772
6/2/2022,19:03:45:482,369.6860352,64.7504425,-0.358222902
6/2/2022,19:03:45:532,370.7607117,61.20584106,-0.223889321
6/2/2022,19:03:45:582,368.7904663,64.14728546,-0.223889321
6/2/2022,19:03:45:632,363.7305908,77.06228638,-0.044777863
6/2/2022,19:03:45:682,351.8644409,66.14938354,0.134333581
6/2/2022,19:03:45:732,347.9239807,61.03107452,0.223889321
6/2/2022,19:03:45:782,355.2227783,49.77434158,0.134333581
6/2/2022,19:03:45:832,367.0889282,56.30776215,0
6/2/2022,19:03:45:882,368.7904663,64.38922882,0.044777863
6/2/2022,19:03:45:932,371.5667114,37.13083267,0.089555725
6/2/2022,19:03:45:982,374.8802795,58.35715103,0
6/2/2022,19:03:46:032,369.5964661,56.15571213,-0.223889321
6/2/2022,19:03:46:082,355.7601318,79.87268829,-0.179111451
6/2/2022,19:03:46:132,342.5506592,79.10638428,-0.223889321
6/2/2022,19:03:46:182,339.2818604,88.40358734,-0.403000772
6/2/2022,19:03:46:232,332.8786316,73.31795502,-0.313445032
6/2/2022,19:03:46:282,326.6545105,78.87882996,-0.089555725
6/2/2022,19:03:46:332,322.4901733,70.62715912,0.044777863
6/2/2022,19:03:46:383,321.5498352,56.03078461,0.089555725
6/2/2022,19:03:46:433,340.6252136,52.66100693,0
6/2/2022,19:03:46:483,352.9838867,69.55489349,0.089555725
6/2/2022,19:03:46:533,354.640686,61.23677063,0.044777863
6/2/2022,19:03:46:583,354.1929016,77.84247589,0.313445032
6/2/2022,19:03:46:633,343.5805359,68.90888977,0.403000772
6/2/2022,19:03:46:683,332.2965088,70.96446228,0.403000772
6/2/2022,19:03:46:733,325.579834,70.99725342,0.044777863
6/2/2022,19:03:46:783,320.9677124,68.42014313,0.089555725
6/2/2022,19:03:46:833,318.9527283,65.02971649,0.179111451
6/2/2022,19:03:46:883,324.7290649,68.77495575,0.089555725
6/2/2022,19:03:46:933,329.2964172,65.79351044,-0.089555725
6/2/2022,19:03:46:983,332.3860779,67.53482819,-0.223889321
6/2/2022,19:03:47:033,337.5803223,67.46159363,-0.358222902
6/2/2022,19:03:47:083,343.4461975,62.14735413,-0.447778642
6/2/2022,19:03:47:133,350.2972107,68.65023041,-0.313445032
6/2/2022,19:03:47:183,353.2077942,71.76786804,-0.134333581
6/2/2022,19:03:47:233,352.177887,63.23239899,-0.089555725
6/2/2022,19:03:47:283,352.6256714,66.0109024,-0.134333581
6/2/2022,19:03:47:333,352.5809021,60.89094543,-0.223889321
6/2/2022,19:03:47:383,360.775238,54.71319199,-0.268667161
6/2/2022,19:03:47:433,372.3279419,54.11145401,-0.358222902
6/2/2022,19:03:47:483,370.4472656,61.28890228,-0.268667161
6/2/2022,19:03:47:533,363.5962524,58.98460388,-0.313445032
6/2/2022,19:04:47:533,349.6255493,65.60388184,0.044777863
6/2/2022,19:05:47:533,327.0574951,54.16077805,0.179111451
6/2/2022,19:06:47:534,325.042511,58.23679733,0.313445032
6/2/2022,19:07:47:534,322.9379578,55.77498245,0.223889321
6/2/2022,19:07:59:676,423.4642334,57.42793655,-0.089555725
6/2/2022,19:07:59:727,429.912262,48.81778717,-0.089555725
6/2/2022,19:07:59:777,436.2259521,61.64328384,-0.179111451
6/2/2022,19:07:59:827,435.9125061,57.41978073,-0.044777863
6/2/2022,19:07:59:877,437.6140442,60.35387039,-0.134333581
6/2/2022,19:07:59:927,438.4648438,61.68995667,-0.044777863
6/2/2022,19:07:59:977,435.285614,69.76631165,0.134333581
6/2/2022,19:08:00:027,425.7926941,64.77211761,0.044777863
6/2/2022,19:08:00:077,419.5238037,72.4446106,0.044777863
6/2/2022,19:08:00:127,403.6724243,66.46873474,-0.179111451
6/2/2022,19:08:00:177,388.895752,68.05832672,-0.134333581
6/2/2022,19:08:00:227,383.0746155,62.79969788,-0.044777863
