Date,Time (UTC),Active Power L1 (W)
6/2/2022,01:44:49:982,14.86194038
6/2/2022,01:45:49:983,14.73756218
6/2/2022,01:46:49:982,15.10696507
6/2/2022,01:47:49:982,15.00995064
6/2/2022,01:48:09:401,176.4141846
6/2/2022,01:48:09:451,1040.863159
6/2/2022,01:48:09:501,1453.456421
6/2/2022,01:48:09:551,1505.461426
6/2/2022,01:48:09:601,1380.461426
6/2/2022,01:48:09:651,1086.628052
6/2/2022,01:48:09:701,911.4589844
6/2/2022,01:48:09:752,872.4216309
6/2/2022,01:48:09:801,869.0124512
6/2/2022,01:48:09:851,871.0136719
6/2/2022,01:48:09:901,872.6940308
6/2/2022,01:48:09:951,871.3631592
6/2/2022,01:48:10:001,870.1243896
6/2/2022,01:48:10:051,867.3258667
6/2/2022,01:48:10:101,863.5236206
6/2/2022,01:48:10:151,855.9726563
6/2/2022,01:48:10:201,844.2114258
6/2/2022,01:48:10:251,825.2487793
6/2/2022,01:48:10:301,798.3494873
6/2/2022,01:48:10:351,758.2910156
6/2/2022,01:48:10:401,698.2039795
6/2/2022,01:48:10:451,589.9067383
6/2/2022,01:48:10:501,427.9676514
6/2/2022,01:48:10:551,298.9415283
6/2/2022,01:48:10:601,234.9477539
6/2/2022,01:48:10:651,205.8619385
6/2/2022,01:48:10:701,190.9004974
6/2/2022,01:48:10:751,182.3582153
6/2/2022,01:48:10:801,176.0684052
6/2/2022,01:48:10:851,171.3495026
6/2/2022,01:48:10:901,167.3818359
6/2/2022,01:48:10:951,164.7985077
6/2/2022,01:48:11:001,162.2102051
6/2/2022,01:48:11:051,161.1231384
6/2/2022,01:48:11:101,159.211441
6/2/2022,01:48:11:151,158.9042358
6/2/2022,01:48:11:201,157.2388
6/2/2022,01:48:11:251,157.0310974
6/2/2022,01:48:11:301,156.0547333
6/2/2022,01:48:11:351,155.5572205
6/2/2022,01:48:11:401,155.1890564
6/2/2022,01:48:11:451,155.1119385
6/2/2022,01:48:11:501,155.0447693
6/2/2022,01:48:11:551,154.788559
6/2/2022,01:48:11:601,154.4427795
6/2/2022,01:48:11:651,154.0584564
6/2/2022,01:48:11:701,153.8196564
6/2/2022,01:48:11:751,153.4502563
6/2/2022,01:48:11:801,153.7388
6/2/2022,01:48:11:851,154.1990051
6/2/2022,01:48:11:901,154.0721436
6/2/2022,01:48:11:951,153.7922821
6/2/2022,01:48:12:001,153.4004974
6/2/2022,01:48:12:051,153.3768616
6/2/2022,01:48:12:101,153.5373077
6/2/2022,01:48:12:151,153.2810974
6/2/2022,01:48:12:201,153.4092102
6/2/2022,01:48:12:251,153.3781128
6/2/2022,01:48:12:301,153.7935333
6/2/2022,01:48:12:351,153.8495026
6/2/2022,01:48:12:401,153.6492462
6/2/2022,01:49:12:401,161.8694
6/2/2022,01:50:12:401,154.7897949
6/2/2022,01:51:12:401,152.7350769
6/2/2022,01:52:12:401,152.8246307
6/2/2022,01:53:12:401,151.9465179
6/2/2022,01:54:12:401,152.6082153
6/2/2022,01:55:12:401,152.9452667
6/2/2022,01:56:12:401,153.4477539
6/2/2022,01:57:12:401,153.4303436
6/2/2022,01:58:12:401,149.4838257
6/2/2022,01:59:12:401,149.8358154
6/2/2022,02:00:12:401,149.9751282
6/2/2022,02:01:12:401,148.7126923
6/2/2022,02:02:12:401,144.4004974
6/2/2022,02:03:12:401,141.9701538
6/2/2022,02:04:12:401,139.353241
6/2/2022,02:05:12:401,138.3296051
6/2/2022,02:06:12:401,137.814682
6/2/2022,02:07:12:401,136.6865692
6/2/2022,02:08:12:401,136.3930359
6/2/2022,02:09:12:401,135.3917847
6/2/2022,02:10:12:401,134.6293488
6/2/2022,02:11:12:401,134.8121948
6/2/2022,02:12:12:401,134.6927795
6/2/2022,02:13:12:401,134.1778564
6/2/2022,02:14:12:401,133.7276154
6/2/2022,02:15:12:401,133.4328308
6/2/2022,02:16:12:401,132.7723846
6/2/2022,02:17:12:401,132.5298462
6/2/2022,02:18:12:401,132.0708923
6/2/2022,02:19:12:401,130.8855743
6/2/2022,02:20:12:401,130.4452667
6/2/2022,02:21:12:401,130.4937744
6/2/2022,02:22:12:401,130.0982513
6/2/2022,02:23:12:401,129.5223846
6/2/2022,02:24:12:401,129.3221436
6/2/2022,02:25:12:401,128.5422821
6/2/2022,02:26:12:401,128.6019897
6/2/2022,02:27:12:401,128.1218872
6/2/2022,02:28:12:401,127.5621872
6/2/2022,02:29:12:401,128.0883026
6/2/2022,02:30:12:401,126.7574615
6/2/2022,02:30:18:839,22.67537308
6/2/2022,02:30:18:889,16.9054718
6/2/2022,02:30:18:939,15.15671635
6/2/2022,02:30:18:989,15.04228878
6/2/2022,02:30:19:039,14.80348301
6/2/2022,02:30:19:089,14.81592083
6/2/2022,02:30:19:139,14.8047266
6/2/2022,02:30:19:189,15.01990032
6/2/2022,02:30:19:239,15.15547276
6/2/2022,02:30:19:289,15.10820866
6/2/2022,02:30:19:339,14.97139263
6/2/2022,02:30:19:389,14.91666698
6/2/2022,02:30:19:439,15.10820866
6/2/2022,02:30:19:489,15.24378109
6/2/2022,02:30:19:539,15.17164135
6/2/2022,02:30:19:589,15.09825897
6/2/2022,02:30:19:639,15.28109455
6/2/2022,02:30:19:689,15.17786026
6/2/2022,02:30:19:739,15.06592083
6/2/2022,02:30:19:789,14.89676571
6/2/2022,02:30:19:839,14.84577084
6/2/2022,02:30:19:889,14.88059711
6/2/2022,02:30:19:939,15.06840801
6/2/2022,02:30:19:989,15.16915417
6/2/2022,02:30:20:039,15.24129391
6/2/2022,02:30:20:089,15.15795994
6/2/2022,02:30:20:139,14.96517372
6/2/2022,02:30:20:189,14.89552212
6/2/2022,02:30:20:239,15.16791058
6/2/2022,02:30:20:289,15.41915417
6/2/2022,02:30:20:339,15.37189102
6/2/2022,02:30:20:389,15.38681602
6/2/2022,02:30:20:439,15.13681602
6/2/2022,02:30:20:489,15.14427853
6/2/2022,02:30:20:539,15.02114391
6/2/2022,02:30:20:589,15.25124359
6/2/2022,02:30:20:639,15.29850769
6/2/2022,02:30:20:689,15.21766186
6/2/2022,02:30:20:739,15.11318398
6/2/2022,02:30:20:789,14.88930321
6/2/2022,02:30:20:839,14.89801025
6/2/2022,02:30:20:889,14.81343269
6/2/2022,02:30:20:939,14.89303493
6/2/2022,02:30:20:989,15.11318398
6/2/2022,02:30:21:039,15.18905449
6/2/2022,02:30:21:089,15.34577084
6/2/2022,02:30:21:139,15.22512436
6/2/2022,02:30:21:189,15.30348301
6/2/2022,02:30:21:239,15.00497532
6/2/2022,02:30:21:289,15.11318398
6/2/2022,02:30:21:339,15.10572147
6/2/2022,02:30:21:389,15.04850769
6/2/2022,02:30:21:439,15.31467628
6/2/2022,02:30:21:489,15.23880577
6/2/2022,02:30:21:539,15.3208952
6/2/2022,02:30:21:589,15.05223846
6/2/2022,02:30:21:639,15.01865673
6/2/2022,02:30:21:689,14.88557243
6/2/2022,02:30:21:739,14.91666698
6/2/2022,02:30:21:789,14.96268654
6/2/2022,02:30:21:839,15.22263718
6/2/2022,02:31:21:839,15.18532372
6/2/2022,02:32:21:839,15.13681602
6/2/2022,02:33:21:839,15.28731346
6/2/2022,02:34:21:839,15.02736282
6/2/2022,02:35:21:839,14.88557243
6/2/2022,02:36:21:839,15.08208942
6/2/2022,02:37:21:839,15.09204006
6/2/2022,02:38:21:839,15.13059711
6/2/2022,02:39:21:839,15.08457756
6/2/2022,02:40:21:839,15.01741314
6/2/2022,02:41:21:839,15.22761154
6/2/2022,02:42:21:839,15.14179134
6/2/2022,02:43:21:839,14.8594532
6/2/2022,02:44:21:839,15.1791048
6/2/2022,02:45:21:839,15.2972641
6/2/2022,02:46:21:839,15.16666698
6/2/2022,02:47:21:839,14.88432789
6/2/2022,02:48:21:839,15.07338333
6/2/2022,02:49:21:839,15.11940289
6/2/2022,02:50:21:839,14.90298462
6/2/2022,02:51:21:839,15.12313461
6/2/2022,02:52:21:839,15.01865673
6/2/2022,02:53:21:839,14.985075
6/2/2022,02:54:21:839,15.08582115
6/2/2022,02:55:21:839,14.9378109
6/2/2022,02:56:21:839,15.07960224
6/2/2022,02:57:21:839,14.73880577
6/2/2022,02:58:21:839,14.77487564
6/2/2022,02:59:21:839,14.90547276
6/2/2022,03:00:21:839,14.67786026
6/2/2022,03:01:21:839,15.05845737
6/2/2022,03:02:21:839,14.85696507
6/2/2022,03:03:21:839,14.91915417
6/2/2022,03:04:21:839,14.98258686
6/2/2022,03:04:56:936,150.7375641
6/2/2022,03:04:56:986,1003.546021
6/2/2022,03:04:57:036,1438.679077
6/2/2022,03:04:57:086,1500.262451
6/2/2022,03:04:57:136,1367.53479
6/2/2022,03:04:57:186,1071.810913
6/2/2022,03:04:57:236,907.5510254
6/2/2022,03:04:57:286,872.5634155
6/2/2022,03:04:57:336,869.3980103
6/2/2022,03:04:57:386,871.5124512
6/2/2022,03:04:57:436,871.8955078
6/2/2022,03:04:57:486,871.3059692
6/2/2022,03:04:57:536,869.7052002
6/2/2022,03:04:57:586,867.7574463
6/2/2022,03:04:57:636,863.3743896
6/2/2022,03:04:57:686,855.4900513
6/2/2022,03:04:57:736,842.8681641
6/2/2022,03:04:57:786,822.416687
6/2/2022,03:04:57:836,795.6306152
6/2/2022,03:04:57:886,754.0099487
6/2/2022,03:04:57:936,686.8930054
6/2/2022,03:04:57:987,569.6218872
6/2/2022,03:04:58:036,410.1753845
6/2/2022,03:04:58:086,289.2723999
6/2/2022,03:04:58:137,230.0783539
6/2/2022,03:04:58:186,203.0634308
6/2/2022,03:04:58:236,189.2176666
6/2/2022,03:04:58:286,179.1592102
6/2/2022,03:04:58:336,175.0746307
6/2/2022,03:04:58:386,169.7139282
6/2/2022,03:04:58:437,166.5460205
6/2/2022,03:04:58:486,164.0286102
6/2/2022,03:04:58:536,162.0509949
6/2/2022,03:04:58:586,160.7064667
6/2/2022,03:04:58:636,159.3743744
6/2/2022,03:04:58:686,158.3059692
6/2/2022,03:04:58:736,157.4241333
6/2/2022,03:04:58:786,156.6529846
6/2/2022,03:04:58:836,155.8445282
6/2/2022,03:04:58:886,155.4017487
6/2/2022,03:04:58:936,154.7002563
6/2/2022,03:04:58:986,154.9216461
6/2/2022,03:04:59:036,154.3582153
6/2/2022,03:04:59:086,154.3892975
6/2/2022,03:04:59:136,153.7823334
6/2/2022,03:04:59:186,153.8694
6/2/2022,03:04:59:236,153.5783539
6/2/2022,03:04:59:286,153.7947693
6/2/2022,03:04:59:336,153.7437744
6/2/2022,03:04:59:386,153.8320923
6/2/2022,03:04:59:436,153.7599487
6/2/2022,03:04:59:486,154.0771179
6/2/2022,03:04:59:536,154.1019897
6/2/2022,03:04:59:586,153.9241333
6/2/2022,03:04:59:636,153.5634308
6/2/2022,03:04:59:686,153.3694
6/2/2022,03:04:59:736,153.3097076
6/2/2022,03:04:59:786,153.0771179
6/2/2022,03:04:59:836,153.211441
6/2/2022,03:04:59:886,153.1791077
6/2/2022,03:04:59:936,153.4962616
6/2/2022,03:05:59:936,162.8184052
6/2/2022,03:06:59:936,154.7475128
6/2/2022,03:07:59:936,152.473877
6/2/2022,03:08:59:936,151.7848206
6/2/2022,03:09:59:936,152.2512512
6/2/2022,03:10:59:936,152.4477539
6/2/2022,03:11:59:936,152.7574615
6/2/2022,03:12:59:936,152.8134308
6/2/2022,03:13:59:936,152.0112
6/2/2022,03:14:59:936,149.75
6/2/2022,03:15:59:936,147.4378052
6/2/2022,03:16:59:936,145.843277
6/2/2022,03:17:59:936,144.3246307
6/2/2022,03:18:59:936,143.1529846
6/2/2022,03:19:59:936,142.6878052
6/2/2022,03:20:59:936,142.396759
6/2/2022,03:21:59:936,142.1965179
6/2/2022,03:22:59:936,140.9676666
6/2/2022,03:23:59:936,140.0957642
6/2/2022,03:24:59:936,138.6392975
6/2/2022,03:25:59:936,137.8097076
6/2/2022,03:26:59:936,136.684082
6/2/2022,03:27:59:936,135.0149231
6/2/2022,03:28:59:936,134.1679077
6/2/2022,03:29:59:936,133.3756256
6/2/2022,03:30:59:936,132.0012512
6/2/2022,03:31:59:936,131.8917847
6/2/2022,03:32:59:936,130.8656769
6/2/2022,03:33:59:936,131.5410461
6/2/2022,03:34:59:936,130.3955231
6/2/2022,03:35:59:936,129.8582153
6/2/2022,03:36:59:936,129.6094513
6/2/2022,03:37:59:936,129.9701538
6/2/2022,03:38:59:936,128.9179077
6/2/2022,03:39:59:936,129.0099487
6/2/2022,03:40:59:936,128.5310974
6/2/2022,03:41:59:936,128.4179077
6/2/2022,03:42:59:936,127.5223846
6/2/2022,03:43:59:936,127.5174103
6/2/2022,03:44:59:936,126.6442795
6/2/2022,03:45:59:936,127.6007462
6/2/2022,03:46:00:749,25.38059616
6/2/2022,03:46:00:799,16.97014999
6/2/2022,03:46:00:849,15.41666698
6/2/2022,03:46:00:899,14.96144295
6/2/2022,03:46:00:949,14.84079647
6/2/2022,03:46:00:999,14.88681602
6/2/2022,03:46:01:049,15.01368141
6/2/2022,03:46:01:099,15.28980064
6/2/2022,03:46:01:149,15.23258686
6/2/2022,03:46:01:199,15.25124359
6/2/2022,03:46:01:249,15.14427853
6/2/2022,03:46:01:299,15.05721378
6/2/2022,03:46:01:349,15.18159199
6/2/2022,03:46:01:399,15.33706474
6/2/2022,03:46:01:449,15.60572147
6/2/2022,03:46:01:499,15.34825897
6/2/2022,03:46:01:549,15.15920353
6/2/2022,03:46:01:599,14.9378109
6/2/2022,03:46:01:649,14.93905449
6/2/2022,03:46:01:699,15.19402981
6/2/2022,03:46:01:749,15.22636795
6/2/2022,03:46:01:799,15.09825897
6/2/2022,03:46:01:849,14.83457756
6/2/2022,03:46:01:899,14.87935352
6/2/2022,03:46:01:949,14.78731346
6/2/2022,03:46:01:999,15.13432789
6/2/2022,03:46:02:049,15.23631859
6/2/2022,03:46:02:099,15.05721378
6/2/2022,03:46:02:149,15.04104519
6/2/2022,03:46:02:199,15.01119423
6/2/2022,03:46:02:249,14.97636795
6/2/2022,03:46:02:299,15.11442757
6/2/2022,03:46:02:349,15.13184071
6/2/2022,03:46:02:399,15.33457756
6/2/2022,03:46:02:449,15.32338333
6/2/2022,03:46:02:499,15.28482628
6/2/2022,03:46:02:549,15.02985096
6/2/2022,03:46:02:599,15.03606987
6/2/2022,03:46:02:649,14.89676571
6/2/2022,03:46:02:699,14.83333302
6/2/2022,03:46:02:749,14.86815929
6/2/2022,03:46:02:799,14.55597019
6/2/2022,03:46:02:849,14.63557243
6/2/2022,03:46:02:899,14.68407917
6/2/2022,03:46:02:949,14.91169167
6/2/2022,03:46:02:999,15.17786026
6/2/2022,03:46:03:049,15.26119423
6/2/2022,03:46:03:099,15.61815929
6/2/2022,03:46:03:149,15.41791058
6/2/2022,03:46:03:199,15.48134327
6/2/2022,03:46:03:249,15.10572147
6/2/2022,03:46:03:299,15.17786026
6/2/2022,03:46:03:349,15.06592083
6/2/2022,03:46:03:399,15.17164135
6/2/2022,03:46:03:449,15.17661667
6/2/2022,03:46:03:499,15.11940289
6/2/2022,03:46:03:549,15.17661667
6/2/2022,03:46:03:599,14.86194038
6/2/2022,03:46:03:649,14.74751282
6/2/2022,03:46:03:699,14.80845737
6/2/2022,03:46:03:749,15.07338333
6/2/2022,03:47:03:749,14.99004936
6/2/2022,03:48:03:749,15.17288589
6/2/2022,03:49:03:749,15.02611923
6/2/2022,03:50:03:749,15.28980064
6/2/2022,03:51:03:749,14.7972641
6/2/2022,03:52:03:749,14.88681602
6/2/2022,03:53:03:749,14.79601955
6/2/2022,03:54:03:749,14.84577084
6/2/2022,03:55:03:749,14.65049744
6/2/2022,03:56:03:749,14.84452724
6/2/2022,03:57:03:749,14.81840801
6/2/2022,03:58:03:749,14.8905468
6/2/2022,03:59:03:749,14.97139263
6/2/2022,04:00:03:749,14.90049744
6/2/2022,04:01:03:749,14.84950256
6/2/2022,04:02:03:749,14.76119423
6/2/2022,04:03:03:749,14.61815929
6/2/2022,04:04:03:750,14.56592083
6/2/2022,04:05:03:749,14.74626827
6/2/2022,04:06:03:749,14.71393013
6/2/2022,04:07:03:749,14.75248718
6/2/2022,04:08:03:749,14.90671635
6/2/2022,04:09:03:749,14.61318398
6/2/2022,04:10:03:749,15.11815929
6/2/2022,04:11:03:749,14.72139263
6/2/2022,04:12:03:749,14.8743782
6/2/2022,04:13:03:750,14.9527359
6/2/2022,04:14:03:749,15.09825897
6/2/2022,04:15:03:749,14.83333302
6/2/2022,04:16:03:749,15.09701538
6/2/2022,04:17:03:749,15.17412949
6/2/2022,04:18:03:749,15.13184071
6/2/2022,04:19:03:749,15.04850769
6/2/2022,04:20:03:749,14.65920353
6/2/2022,04:20:59:400,171.1666718
6/2/2022,04:20:59:450,1162.471436
6/2/2022,04:20:59:500,1448.478882
6/2/2022,04:20:59:550,1504.165405
6/2/2022,04:20:59:600,1392.686523
6/2/2022,04:20:59:650,1102.787354
6/2/2022,04:20:59:700,915.9091797
6/2/2022,04:20:59:750,870.9067383
6/2/2022,04:20:59:800,865.2860718
6/2/2022,04:20:59:850,865.6554565
6/2/2022,04:20:59:900,866.9191284
6/2/2022,04:20:59:950,866.5696411
6/2/2022,04:21:00:000,867.0982666
6/2/2022,04:21:00:050,864.3146973
6/2/2022,04:21:00:100,859.2562256
6/2/2022,04:21:00:150,849.7810669
6/2/2022,04:21:00:200,837.3880615
6/2/2022,04:21:00:250,819.3283691
6/2/2022,04:21:00:300,795.5111694
6/2/2022,04:21:00:350,758.0111694
6/2/2022,04:21:00:400,699.0671387
6/2/2022,04:21:00:450,593.4838257
6/2/2022,04:21:00:500,433.5696411
6/2/2022,04:21:00:550,301.5957642
6/2/2022,04:21:00:600,235.288559
6/2/2022,04:21:00:650,205.1927795
6/2/2022,04:21:00:700,190.0634308
6/2/2022,04:21:00:750,181.2388
6/2/2022,04:21:00:800,174.9427795
6/2/2022,04:21:00:850,170.5621948
6/2/2022,04:21:00:900,166.9253693
6/2/2022,04:21:00:950,164.1293488
6/2/2022,04:21:01:000,161.5907898
6/2/2022,04:21:01:050,160.3184052
6/2/2022,04:21:01:100,158.6703949
6/2/2022,04:21:01:150,158.3084564
6/2/2022,04:21:01:200,156.9900513
6/2/2022,04:21:01:250,156.5758667
6/2/2022,04:21:01:300,155.7251282
6/2/2022,04:21:01:350,155.0995026
6/2/2022,04:21:01:400,154.5037384
6/2/2022,04:21:01:450,154.2599487
6/2/2022,04:21:01:500,153.8582153
6/2/2022,04:21:01:550,154.0597076
6/2/2022,04:21:01:600,154.0808411
6/2/2022,04:21:01:650,153.6405487
6/2/2022,04:21:01:700,153.722641
6/2/2022,04:21:01:750,153.4589539
6/2/2022,04:21:01:800,153.7039795
6/2/2022,04:21:01:850,153.7462616
6/2/2022,04:21:01:900,153.9378052
6/2/2022,04:21:01:950,153.5534821
6/2/2022,04:21:02:000,153.3507538
6/2/2022,04:21:02:050,153.1094513
6/2/2022,04:21:02:100,153.1766205
6/2/2022,04:21:02:150,153.0721436
6/2/2022,04:21:02:200,153.1268616
6/2/2022,04:21:02:250,153.0410461
6/2/2022,04:21:02:300,153.4527435
6/2/2022,04:21:02:350,153.4452667
6/2/2022,04:21:02:400,153.4639282
6/2/2022,04:22:02:400,163.4266205
6/2/2022,04:23:02:400,155.9253693
6/2/2022,04:24:02:400,153.026123
6/2/2022,04:25:02:400,152.6256256
6/2/2022,04:26:02:400,152.8320923
6/2/2022,04:27:02:400,152.0547333
6/2/2022,04:28:02:400,153.5223846
6/2/2022,04:29:02:400,153.3271179
6/2/2022,04:30:02:400,154.3445282
6/2/2022,04:31:02:401,153.5746307
6/2/2022,04:32:02:400,151.5833282
6/2/2022,04:33:02:400,148.6343231
6/2/2022,04:34:02:400,147.1952667
6/2/2022,04:35:02:400,146.1728821
6/2/2022,04:36:02:400,144.527359
6/2/2022,04:37:02:400,143.3072205
6/2/2022,04:38:02:400,142.4278564
6/2/2022,04:39:02:400,140.4402924
6/2/2022,04:40:02:400,139.1268616
6/2/2022,04:41:02:400,137.5174103
6/2/2022,04:42:02:400,136.6965179
6/2/2022,04:43:02:400,135.3022461
6/2/2022,04:44:02:400,134.4303436
6/2/2022,04:45:02:400,133.4527435
6/2/2022,04:46:02:400,132.7425385
6/2/2022,04:47:02:400,132.0174103
6/2/2022,04:48:02:400,131.9626923
6/2/2022,04:49:02:400,131.2462616
6/2/2022,04:50:02:400,131.5149231
6/2/2022,04:51:02:400,130.7960205
6/2/2022,04:52:02:400,130.5161743
6/2/2022,04:53:02:400,130.146759
6/2/2022,04:54:02:400,129.1069641
6/2/2022,04:55:02:400,128.6107025
6/2/2022,04:56:02:400,128.2786102
6/2/2022,04:57:02:400,128.0746307
6/2/2022,04:58:02:400,127.7698975
6/2/2022,04:59:02:400,127.038559
6/2/2022,05:00:02:400,127.4825897
6/2/2022,05:01:02:400,126.8097
6/2/2022,05:01:44:435,24.82338333
6/2/2022,05:01:44:485,16.264925
6/2/2022,05:01:44:535,14.74875641
6/2/2022,05:01:44:585,14.49875641
6/2/2022,05:01:44:635,14.5621891
6/2/2022,05:01:44:685,14.42164135
6/2/2022,05:01:44:735,14.54228878
6/2/2022,05:01:44:785,14.80099487
6/2/2022,05:01:44:835,14.75248718
6/2/2022,05:01:44:885,14.7972641
6/2/2022,05:01:44:935,14.86069679
6/2/2022,05:01:44:986,14.91542244
6/2/2022,05:01:45:035,14.65422916
6/2/2022,05:01:45:085,14.47388077
6/2/2022,05:01:45:135,14.3594532
6/2/2022,05:01:45:186,14.37313461
6/2/2022,05:01:45:235,14.55099487
6/2/2022,05:01:45:285,14.62810898
6/2/2022,05:01:45:335,14.67288589
6/2/2022,05:01:45:385,14.53482628
6/2/2022,05:01:45:435,14.30348301
6/2/2022,05:01:45:485,14.38059711
6/2/2022,05:01:45:535,14.37810898
6/2/2022,05:01:45:585,14.83706474
6/2/2022,05:01:45:635,14.76990032
6/2/2022,05:01:45:685,15.02363205
6/2/2022,05:01:45:735,14.85323429
6/2/2022,05:01:45:785,14.92412949
6/2/2022,05:01:45:835,14.63432789
6/2/2022,05:01:45:885,14.59452724
6/2/2022,05:01:45:935,14.53731346
6/2/2022,05:01:45:985,14.53233814
6/2/2022,05:01:46:035,14.6791048
6/2/2022,05:01:46:085,14.52985096
6/2/2022,05:01:46:135,14.35323429
6/2/2022,05:01:46:185,14.41044807
6/2/2022,05:01:46:235,14.40422916
6/2/2022,05:01:46:285,14.72512436
6/2/2022,05:01:46:335,14.81840801
6/2/2022,05:01:46:385,14.9291048
6/2/2022,05:01:46:435,14.64676571
6/2/2022,05:01:46:485,14.58582115
6/2/2022,05:01:46:535,14.52238846
6/2/2022,05:01:46:585,14.71268654
6/2/2022,05:01:46:635,14.75621891
6/2/2022,05:01:46:685,14.67288589
6/2/2022,05:01:46:735,14.71766186
6/2/2022,05:01:46:785,14.32213974
6/2/2022,05:01:46:835,14.12064648
6/2/2022,05:01:46:885,13.79850769
6/2/2022,05:01:46:935,13.95895481
6/2/2022,05:01:46:985,14.10074615
6/2/2022,05:01:47:035,14.44029808
6/2/2022,05:01:47:085,14.52363205
6/2/2022,05:01:47:135,14.53358173
6/2/2022,05:01:47:185,14.43407917
6/2/2022,05:01:47:235,14.52363205
6/2/2022,05:01:47:285,14.48880577
6/2/2022,05:01:47:335,14.62313461
6/2/2022,05:01:47:385,14.57587051
6/2/2022,05:01:47:435,14.72139263
6/2/2022,05:02:47:435,14.66417885
6/2/2022,05:03:47:435,14.764925
6/2/2022,05:04:47:435,14.34950256
6/2/2022,05:05:47:435,14.33582115
6/2/2022,05:06:47:435,14.3669157
6/2/2022,05:07:47:435,14.09079647
6/2/2022,05:08:47:435,14.50621891
6/2/2022,05:09:47:436,14.47014904
6/2/2022,05:10:47:435,14.56467628
6/2/2022,05:11:47:435,14.19402981
6/2/2022,05:12:47:435,14.09950256
6/2/2022,05:13:47:435,14.36815929
6/2/2022,05:14:47:435,14.46766186
6/2/2022,05:15:47:435,14.52363205
6/2/2022,05:16:47:435,14.36442757
6/2/2022,05:17:47:435,14.57587051
6/2/2022,05:18:47:435,14.27736282
6/2/2022,05:19:47:435,14.54601955
6/2/2022,05:20:47:435,14.63930321
6/2/2022,05:21:47:435,14.73258686
6/2/2022,05:22:47:435,14.23756218
6/2/2022,05:23:47:435,14.59950256
6/2/2022,05:24:47:435,14.65422916
6/2/2022,05:25:47:435,14.46766186
6/2/2022,05:26:47:435,14.26243782
6/2/2022,05:27:47:435,14.47388077
6/2/2022,05:28:47:435,14.41915417
6/2/2022,05:29:47:435,14.62935352
6/2/2022,05:30:47:435,14.61567211
6/2/2022,05:31:47:435,14.31343269
6/2/2022,05:32:47:435,14.54104519
6/2/2022,05:33:47:435,14.44402981
6/2/2022,05:34:47:435,14.39925385
6/2/2022,05:35:47:435,14.44900513
6/2/2022,05:36:47:435,14.33333302
6/2/2022,05:37:08:692,361.6393127
6/2/2022,05:37:08:742,1145.166626
6/2/2022,05:37:08:792,1393.419189
6/2/2022,05:37:08:842,1418.671631
6/2/2022,05:37:08:892,1279.701538
6/2/2022,05:37:08:942,1003.548523
6/2/2022,05:37:08:992,867.5099487
6/2/2022,05:37:09:042,840.6530151
6/2/2022,05:37:09:092,837.1268921
6/2/2022,05:37:09:142,840.5360718
6/2/2022,05:37:09:192,842.2363281
6/2/2022,05:37:09:242,843.7636719
6/2/2022,05:37:09:292,841.9353027
6/2/2022,05:37:09:342,839.1392822
6/2/2022,05:37:09:392,834.3917847
6/2/2022,05:37:09:442,828.7786255
6/2/2022,05:37:09:492,820.5435181
6/2/2022,05:37:09:542,807.6480103
6/2/2022,05:37:09:592,788.592041
6/2/2022,05:37:09:642,758.657959
6/2/2022,05:37:09:692,716.6455078
6/2/2022,05:37:09:742,648.9602051
6/2/2022,05:37:09:792,534.2736206
6/2/2022,05:37:09:842,381.5
6/2/2022,05:37:09:892,275.6679077
6/2/2022,05:37:09:942,223.9900513
6/2/2022,05:37:09:992,200.0298462
6/2/2022,05:37:10:042,186.7126923
6/2/2022,05:37:10:092,178.6965179
6/2/2022,05:37:10:143,173.2126923
6/2/2022,05:37:10:192,169.2587128
6/2/2022,05:37:10:242,166.0684052
6/2/2022,05:37:10:292,163.5771179
6/2/2022,05:37:10:342,161.6554718
6/2/2022,05:37:10:392,160.211441
6/2/2022,05:37:10:442,158.4253693
6/2/2022,05:37:10:492,157.3320923
6/2/2022,05:37:10:542,156.3296051
